source_id,target_id,relationship
RegisteredCharityProgramNumber,"An organization may have more than one registered charity account through its subunits, this is handled through additional 4-digit subaccount numbers. This is used as both an account and an identifier for the registration.",explanatoryNote
ImportExportProgramNumberRegistrationService,RegistrationService,22-rdf-syntax-ns#type
CorporationIncomeTaxNumberRegistrationService,Canada Revenue Agency service for the registration of corporation income tax accounts,core#definition
N2a89063e943849049b40622fa910a665,0,owl#minQualifiedCardinality
GoodsServicesTaxHarmonizedSalesTaxRegistrationNumber,"HST account through its subunits, this is handled through additional 4-digit subaccount numbers. This is used as both an account and an identifier for the registration.",explanatoryNote
ImportExportProgramNumberRegistry,BusinessRegistry,22-rdf-syntax-ns#type
BankOfCanadaHeadOfficeAddress,Ontario,hasSubdivision
ImportExportProgramNumberIdentifierScheme,,rdf-schema#isDefinedBy
CorporationIncomeTaxNumberRegistry,Canada Revenue Agency corporation income tax number registry,core#definition
CanadianBusinessTaxRegistrar,BusinessRegistrationAuthority,22-rdf-syntax-ns#type
BankOfCanada,BankOfCanadaHeadOfficeAddress,hasHeadquartersAddress
GoodsServicesTaxHarmonizedSalesTaxRegistrationService,owl#NamedIndividual,22-rdf-syntax-ns#type
BusinessNumber,business number,rdf-schema#label
InformationReturnsProgramNumberRegistry,owl#NamedIndividual,22-rdf-syntax-ns#type
L-549300PN6MKI0CLP4T28-LEI,legal entity identifier for the Bank of Canada,core#definition
BusinessNumberRegistry,Canada Revenue Agency business number registry,core#definition
GoodsServicesTaxHarmonizedSalesTaxRegistrationService,,rdf-schema#isDefinedBy
N40df1ab8bb294b7f845e3325a97dcf17,0,owl#minQualifiedCardinality
CanadaRevenueAgency,This agency administers tax laws for the Canadian government and for several of the provinces and territories of Canada.,explanatoryNote
CanadaRevenueAgency,Agence du revenu du Canada,rdf-schema#label
N3a508cfc20a04edaab9491fdbbc197d8,CanadianJurisdiction,owl#hasValue
CanadianBusinessTaxRegistrar,,rdf-schema#isDefinedBy
RegisteredCharityProgramNumber,registration-number.html,adaptedFrom
N2a89063e943849049b40622fa910a665,identifies,owl#onProperty
RegisteredCharityProgramNumberRegistrationService,owl#NamedIndividual,22-rdf-syntax-ns#type
BankOfCanada,,rdf-schema#isDefinedBy
GoodsServicesTaxHarmonizedSalesTaxNumberRegistry,terms-conditions-use.html,rdf-schema#seeAlso
BusinessNumber,"unique, 9-digit number that is the standard identifier for legal entities in Canada which are typically a business",core#definition
BankOfCanadaHeadOfficeAddress,owl#NamedIndividual,22-rdf-syntax-ns#type
Nb749f15fe8fc4ec3bed6fa4b062bbad9,isMemberOf,owl#onProperty
N2a89063e943849049b40622fa910a665,owl#Restriction,22-rdf-syntax-ns#type
BusinessNumberRegistry,CanadianBusinessTaxRegistrar,isManagedBy
,,owl#versionIRI
CanadaRevenueAgencyHeadOfficeAddress,,rdf-schema#isDefinedBy
InformationReturnsProgramNumberRegistrationService,CanadianBusinessTaxRegistrar,isProvidedBy
BusinessNumber,TaxIdentifier,rdf-schema#subClassOf
GoodsServicesTaxHarmonizedSalesTaxRegistrationNumber,HST registation number,abbreviation
RegisteredCharityProgramNumberIdentifierScheme,BusinessNumberRegistrationIdentifierScheme,refersTo
InformationReturnsProgramNumberRegistry,,rdf-schema#isDefinedBy
ImportExportProgramNumberRegistry,Canada Revenue Agency import export program number registry,rdf-schema#label
GoodsServicesTaxHarmonizedSalesTaxRegistrationIdentifierScheme,BusinessNumberRegistrationIdentifierScheme,refersTo
PayrollDeductionsProgramNumber,owl#Class,22-rdf-syntax-ns#type
N40df1ab8bb294b7f845e3325a97dcf17,owl#Restriction,22-rdf-syntax-ns#type
RegisteredCharityProgramNumberIdentifierScheme,owl#NamedIndividual,22-rdf-syntax-ns#type
CanadianBankingRegulatoryAgencyAndCentralBank,"Canadian banking regulatory agency, registration authority and central bank role of the Bank of Canada",rdf-schema#label
N9406dcdd89f24176bc6664341b06eaa5,CanadianJurisdiction,owl#hasValue
RegisteredCharityProgramNumberRegistry,Full public access.,explanatoryNote
RegisteredCharityProgramNumberRegistrationService,register.html,rdf-schema#seeAlso
CanadaRevenueAgency,owl#NamedIndividual,22-rdf-syntax-ns#type
N092fc02af9074b9e8424048ebf39afba,LedgerAccount,owl#onClass
InformationReturnsProgramNumber,N2fb69253a0c64d05a99dbdab05392fc8,rdf-schema#subClassOf
BankOfCanadaLegalEntityIdentifierRegistryEntry,LegalEntityIdentifierRegistryEntry,22-rdf-syntax-ns#type
PayrollDeductionsProgramIdentifierRegistrationService,How-open-payroll-account.html,rdf-schema#seeAlso
BankOfCanada,,hasWebsite
,CARegulatoryAgencies.rdf version of this ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,core#changeNote
GoodsServicesTaxHarmonizedSalesTaxNumberRegistry,owl#NamedIndividual,22-rdf-syntax-ns#type
Nc204583ef6f149f4a032832f5b424a3c,LedgerAccount,owl#onClass
