id,type,name
Nordea Bank AB,Entity,Nordea Bank AB
Module,Entity,Module
Deutsche Bank,Entity,Deutsche Bank
"Copyright (c) 2015-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2015-2023 Object Management Group, Inc."
financial business and commerce domain,Entity,financial business and commerce domain
agnos.ai UK Ltd.,Entity,agnos.ai UK Ltd.
Exprentis,Entity,Exprentis
FunctionalEntitiesModule,Entity,FunctionalEntitiesModule
Thematix Partners LLC,Entity,Thematix Partners LLC
Statistics Canada,Entity,Statistics Canada
FIBO FBC Domain,Entity,FIBO FBC Domain
Citigroup,Entity,Citigroup
"This ontology provides metadata about the FIBO Financial Business and Commerce (FBC) Domain, which covers business concepts that are common to common to a number of finance domain areas, such as loans, securities, and corporate actions, including products and services, financial intermediaries, registrars and regulators, and financial instruments and products.",Entity,"This ontology provides metadata about the FIBO Financial Business and Commerce (FBC) Domain, which covers business concepts that are common to common to a number of finance domain areas, such as loans, securities, and corporate actions, including products and services, financial intermediaries, registrars and regulators, and financial instruments and products."
Federated Knowledge LLC,Entity,Federated Knowledge LLC
Metadata about the EDMC-FIBO Financial Business and Commerce (FBC) Domain,Entity,Metadata about the EDMC-FIBO Financial Business and Commerce (FBC) Domain
Wells Fargo,Entity,Wells Fargo
viewpage.action?pageId=786677,Entity,viewpage.action?pageId=786677
DebtAndEquitiesModule,Entity,DebtAndEquitiesModule
"Copyright (c) 2015-2023 EDM Council, Inc.",Entity,"Copyright (c) 2015-2023 EDM Council, Inc."
owl#NamedIndividual,Entity,owl#NamedIndividual
,Entity,
"Pinnacle Bank (Morgan Hill, California)",Entity,"Pinnacle Bank (Morgan Hill, California)"
Quarule,Entity,Quarule
2015-08-13T18:00:00,Entity,2015-08-13T18:00:00
FBCProductsAndServicesModule,Entity,FBCProductsAndServicesModule
Office of Financial Research (US Dept of the Treasury),Entity,Office of Financial Research (US Dept of the Treasury)
2023-01-30T18:00:00,Entity,2023-01-30T18:00:00
"Capacity Post, Inc.",Entity,"Capacity Post, Inc."
"Adaptive, Inc.",Entity,"Adaptive, Inc."
Credit Suisse,Entity,Credit Suisse
FBCDomain,Entity,FBCDomain
State Street Bank and Trust,Entity,State Street Bank and Trust
owl#Ontology,Entity,owl#Ontology
John F. Gemski,Entity,John F. Gemski
EDMC Financial Industry Business Ontology (FIBO) Financial Business and Commerce (FBC) Domain,Entity,EDMC Financial Industry Business Ontology (FIBO) Financial Business and Commerce (FBC) Domain
Tahoe Blue Ltd,Entity,Tahoe Blue Ltd
 No Magic,Entity, No Magic
MIT,Entity,MIT
FinancialInstrumentsModule,Entity,FinancialInstrumentsModule
"The financial business and commerce domain covers business concepts that are common to common to a number of finance areas, such as loans, securities, and corporate actions, including products and services, financial intermediaries, registrars and regulators, and financial instruments and products.",Entity,"The financial business and commerce domain covers business concepts that are common to common to a number of finance areas, such as loans, securities, and corporate actions, including products and services, financial intermediaries, registrars and regulators, and financial instruments and products."
Bloomberg LP,Entity,Bloomberg LP
