id,type,name
FIBO FBC Debt and Equities Module,Entity,FIBO FBC Debt and Equities Module
owl#Ontology,Entity,owl#Ontology
"The debt and equities module includes ontologies describing concepts that are common to debt and equity instruments, as well as across debt instruments, such as loans, bonds, asset-backed securities, and so forth.",Entity,"The debt and equities module includes ontologies describing concepts that are common to debt and equity instruments, as well as across debt instruments, such as loans, bonds, asset-backed securities, and so forth."
Module,Entity,Module
Metadata about the EDMC-FIBO Financial Business and Commerce(FBC) Debt and Equities Module,Entity,Metadata about the EDMC-FIBO Financial Business and Commerce(FBC) Debt and Equities Module
debt and equities module,Entity,debt and equities module
DebtAndEquitiesModule,Entity,DebtAndEquitiesModule
Financial Industry Business Ontology (FIBO) Financial Business and Commerce (FBC) Debt and Equities Module,Entity,Financial Industry Business Ontology (FIBO) Financial Business and Commerce (FBC) Debt and Equities Module
"Copyright (c) 2017-2023 EDM Council, Inc.",Entity,"Copyright (c) 2017-2023 EDM Council, Inc."
2023-01-30T18:00:00,Entity,2023-01-30T18:00:00
"Copyright (c) 2017-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2017-2023 Object Management Group, Inc."
owl#NamedIndividual,Entity,owl#NamedIndividual
,Entity,
MIT,Entity,MIT
2017-08-13T18:00:00,Entity,2017-08-13T18:00:00
