id,type,name
2015-08-13T18:00:00,Entity,2015-08-13T18:00:00
"The financial instruments module includes ontologies defining general purpose financial instruments, i.e., agreements, contracts, notes, equities, options, debt instruments, and so forth, some of which may be negotiable.",Entity,"The financial instruments module includes ontologies defining general purpose financial instruments, i.e., agreements, contracts, notes, equities, options, debt instruments, and so forth, some of which may be negotiable."
owl#Ontology,Entity,owl#Ontology
Module,Entity,Module
"Copyright (c) 2015-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2015-2023 Object Management Group, Inc."
Metadata about the EDMC-FIBO Financial Business and Commerce(FBC) Financial Instruments Module,Entity,Metadata about the EDMC-FIBO Financial Business and Commerce(FBC) Financial Instruments Module
Financial Industry Business Ontology (FIBO) Financial Business and Commerce (FBC) Financial Instruments Module,Entity,Financial Industry Business Ontology (FIBO) Financial Business and Commerce (FBC) Financial Instruments Module
FIBO FBC Financial Instruments Module,Entity,FIBO FBC Financial Instruments Module
financial instruments module,Entity,financial instruments module
FinancialInstrumentsModule,Entity,FinancialInstrumentsModule
MIT,Entity,MIT
2023-01-30T18:00:00,Entity,2023-01-30T18:00:00
"Copyright (c) 2015-2023 EDM Council, Inc.",Entity,"Copyright (c) 2015-2023 EDM Council, Inc."
owl#NamedIndividual,Entity,owl#NamedIndividual
,Entity,
