source_id,target_id,relationship
MDDomain,MIT,license
MDDomain,2018-08-27T18:00:00,issued
MDDomain,,rdf-schema#seeAlso
,,owl#imports
,MIT,license
MDDomain,market data domain,rdf-schema#label
MDDomain,DerivativesTemporalModule,hasPart
MDDomain,TemporalCoreModule,hasPart
,2018-08-27T18:00:00,issued
MDDomain,2023-03-31T18:00:00,modified
,,owl#versionIRI
MDDomain,"The Market Data (MD) domain contains ontologies that represent temporally variant concepts for financial instruments, loans and funds. As such this domain covers the concepts represented in market data, such as prices, yields and analytics for debt and for pools of assets.",abstract
MDDomain,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
,owl#Ontology,22-rdf-syntax-ns#type
MDDomain,Financial Industry Business Ontology (FIBO) Market Data (MD) Domain,title
,2023-03-31T18:00:00,modified
,"The Market Data (MD) domain contains ontologies that represent temporally variant concepts for financial instruments, loans and funds. As such this domain covers the concepts represented in market data, such as prices, yields and analytics for debt and for pools of assets.",abstract
,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
MDDomain,owl#NamedIndividual,22-rdf-syntax-ns#type
MDDomain,DebtTemporalModule,hasPart
,Metadata for the EDMC-FIBO Market Data (MD) Domain,rdf-schema#label
MDDomain,Module,22-rdf-syntax-ns#type
MDDomain,CIVTemporalModule,hasPart
