source_id,target_id,relationship
TemporalCoreModule,Module,22-rdf-syntax-ns#type
TemporalCoreModule,owl#NamedIndividual,22-rdf-syntax-ns#type
,,owl#imports
TemporalCoreModule,temporal core module,rdf-schema#label
,MIT,license
TemporalCoreModule,,rdf-schema#seeAlso
,2018-08-27T18:00:00,issued
TemporalCoreModule,MIT,license
,Metadata for the EDMC-FIBO Market Data (MD) TemporalCore Module,rdf-schema#label
TemporalCoreModule,FIBO MD Temporal Core Module,title
,,owl#versionIRI
,"This module covers time-dependent concepts common to all instruments, funds and loans, such as pricing, yields and analytics.",abstract
TemporalCoreModule,"This module covers time-dependent concepts common to all instruments, funds and loans, such as pricing, yields and analytics.",abstract
,owl#Ontology,22-rdf-syntax-ns#type
,2023-03-31T18:00:00,modified
,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
TemporalCoreModule,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
TemporalCoreModule,Financial Industry Business Ontology (FIBO) Market Data (MD) Temporal Core Module,title
TemporalCoreModule,,hasPart
