source_id,target_id,relationship
SecurityBasedDerivativesModule,State Street Bank and Trust,contributor
SecurityBasedDerivativesModule,"Copyright (c) 2018-2023 Object Management Group, Inc.",copyright
SecurityBasedDerivativesModule,Exprentis,contributor
SecurityBasedDerivativesModule,Thematix Partners LLC,contributor
SecurityBasedDerivativesModule,Deutsche Bank,contributor
,,owl#imports
,"Copyright (c) 2018-2023 Object Management Group, Inc.",copyright
SecurityBasedDerivativesModule,MIT,license
SecurityBasedDerivativesModule,,rdf-schema#seeAlso
,MIT,license
SecurityBasedDerivativesModule,Quarule,contributor
SecurityBasedDerivativesModule,"The security-based derivatives module covers derivatives that have underlying securities, including those based on market indices or baskets securities.",abstract
SecurityBasedDerivativesModule,John F. Gemski,contributor
SecurityBasedDerivativesModule,Bloomberg LP,contributor
,"The security-based derivatives module covers derivatives that have underlying securities, including those based on market indices or baskets securities.",abstract
,2023-02-03T18:00:00,modified
,2018-03-31T18:00:00,issued
SecurityBasedDerivativesModule,Financial Industry Business Ontology (FIBO) Derivatives (DER) Security-based Derivatives Module,title
,,owl#versionIRI
SecurityBasedDerivativesModule,Commodities Futures Trading Commission (CFTC),contributor
SecurityBasedDerivativesModule,Working Ontologist,contributor
SecurityBasedDerivativesModule,Office of Financial Research (US Dept of the Treasury),contributor
,owl#Ontology,22-rdf-syntax-ns#type
SecurityBasedDerivativesModule,"Adaptive, Inc.",contributor
SecurityBasedDerivativesModule,Citigroup,contributor
SecurityBasedDerivativesModule,Federated Knowledge LLC,contributor
,Metadata about the EDMC-FIBO Derivatives (DER) Security-Based Derivatives Module,rdf-schema#label
SecurityBasedDerivativesModule,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
SecurityBasedDerivativesModule,"Wells Fargo Bank, N.A.",contributor
SecurityBasedDerivativesModule,Nordea Bank AB,contributor
,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
SecurityBasedDerivativesModule,John F. Tierney,contributor
SecurityBasedDerivativesModule,agnos.ai,contributor
SecurityBasedDerivativesModule,,hasPart
SecurityBasedDerivativesModule,Module,22-rdf-syntax-ns#type
SecurityBasedDerivativesModule,owl#NamedIndividual,22-rdf-syntax-ns#type
SecurityBasedDerivativesModule,Credit Suisse,contributor
SecurityBasedDerivativesModule,Tahoe Blue Ltd,contributor
SecurityBasedDerivativesModule,"Mizuho Financial Group, Inc.",contributor
SecurityBasedDerivativesModule,FIBO DER Security-based Derivatives Module,title
SecurityBasedDerivativesModule,security-based derivatives module,rdf-schema#label
