source_id,target_id,relationship
DERDomain,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
DERDomain,"Wells Fargo Bank, N.A.",contributor
DERDomain,Nordea Bank AB,contributor
DERDomain,Working Ontologist,contributor
DERDomain,Citigroup,contributor
DERDomain,John F. Tierney,contributor
,,owl#imports
DERDomain,Federated Knowledge LLC,contributor
DERDomain,FIBO DER Domain,title
DERDomain,Credit Suisse,contributor
,"Copyright (c) 2018-2023 Object Management Group, Inc.",copyright
DERDomain,DerivativesContractsModule,hasPart
DERDomain,SecurityBasedDerivativesModule,hasPart
DERDomain,"The Derivatives (DER) Domain covers many of the concepts that are common to derivative instruments, including but not limited to options, futures, forwards, swaps, and a wide range of other derivatives.",abstract
,MIT,license
DERDomain,CreditDerivativesModule,hasPart
DERDomain,agnos.ai,contributor
DERDomain,Financial Industry Business Ontology (FIBO) Derivatives (DER) Domain,title
DERDomain,Tahoe Blue Ltd,contributor
,2023-02-03T18:00:00,modified
DERDomain,Thematix Partners LLC,contributor
DERDomain,FIBO+-+FCT+-+Derivatives+Home,creator
DERDomain,Module,22-rdf-syntax-ns#type
DERDomain,owl#NamedIndividual,22-rdf-syntax-ns#type
,2018-03-31T18:00:00,issued
,,owl#versionIRI
,"The Derivatives (DER) Domain covers many of the concepts that are common to derivative instruments, including but not limited to options, futures, forwards, swaps, and a wide range of other derivatives. This ontology provides metadata about the Derivatives Domain and its contents.",abstract
DERDomain,"Copyright (c) 2018-2023 Object Management Group, Inc.",copyright
DERDomain,"Mizuho Financial Group, Inc.",contributor
,owl#Ontology,22-rdf-syntax-ns#type
DERDomain,State Street Bank and Trust,contributor
DERDomain,,rdf-schema#seeAlso
DERDomain,Deutsche Bank,contributor
DERDomain,John F. Gemski,contributor
DERDomain,Exprentis,contributor
,"Copyright (c) 2018-2023 EDM Council, Inc.",copyright
DERDomain,Bloomberg LP,contributor
DERDomain,MIT,license
DERDomain,RateDerivativesModule,hasPart
DERDomain,Quarule,contributor
DERDomain,2023-02-03T18:00:00,modified
DERDomain,derivatives domain,rdf-schema#label
DERDomain,"Adaptive, Inc.",contributor
DERDomain,2018-03-31T18:00:00,issued
DERDomain,Office of Financial Research (US Dept of the Treasury),contributor
,Metadata about the EDMC-FIBO Derivatives (DER) Domain,rdf-schema#label
DERDomain,Commodities Futures Trading Commission (CFTC),contributor
