source_id,target_id,relationship
,,owl#imports
SecuritiesIssuanceModule,owl#NamedIndividual,22-rdf-syntax-ns#type
,Metadata for the EDMC-FIBO Business Process (BP) Securities Issuance Module,rdf-schema#label
,MIT,license
SecuritiesIssuanceModule,Module,22-rdf-syntax-ns#type
SecuritiesIssuanceModule,FIBO BP Securities Issuance Module,title
SecuritiesIssuanceModule,,rdf-schema#seeAlso
SecuritiesIssuanceModule,Financial Industry Business Ontology (FIBO) Business Process (BP) Securities Issuance Module,title
,2018-03-01T18:00:00,issued
,,owl#versionIRI
SecuritiesIssuanceModule,MIT,license
,owl#Ontology,22-rdf-syntax-ns#type
,2023-01-30T18:00:00,modified
,"Copyright (c) 2013-2023 EDM Council, Inc.",copyright
,"This module contains ontologies of securities issuance process concepts, both for processes common to all securities issuance and variants for common types of equity and debt issuance such as auction and syndication.",abstract
SecuritiesIssuanceModule,"Copyright (c) 2013-2023 EDM Council, Inc.",copyright
SecuritiesIssuanceModule,securities issuance module,rdf-schema#label
SecuritiesIssuanceModule,"This module contains ontologies of securities issuance process concepts, both for processes common to all securities issuance and variants for common types of equity and debt issuance such as auction and syndication.",abstract
SecuritiesIssuanceModule,,hasPart
