id,type,name
Ontology of the overall process of issuing mortgage backed securities. These are the process elements that are common to different kinds of MBS issuance (agency and private label).,Entity,Ontology of the overall process of issuing mortgage backed securities. These are the process elements that are common to different kinds of MBS issuance (agency and private label).
includes details about,Entity,includes details about
Provisional,Entity,Provisional
PoolBackedSecuritySecuritizationProcess,Entity,PoolBackedSecuritySecuritizationProcess
ProspectusPart,Entity,ProspectusPart
"Copyright (c) 2013-2023 EDM Council, Inc.",Entity,"Copyright (c) 2013-2023 EDM Council, Inc."
includesDetailsAbout,Entity,includesDetailsAbout
owl#ObjectProperty,Entity,owl#ObjectProperty
,Entity,
MBSIssuance,Entity,MBSIssuance
ContractualElement,Entity,ContractualElement
"This may for example be a termsheet, information about tranche breakdown and so on. These are defined as separate information entities in as far as each of these has some specific individual relationship to some other information deliverable, such as a draft of each part which is defined in separate process activities but becomes part of the whole prospectus. Term origin:MBS PoC Reviews",Entity,"This may for example be a termsheet, information about tranche breakdown and so on. These are defined as separate information entities in as far as each of these has some specific individual relationship to some other information deliverable, such as a draft of each part which is defined in separate process activities but becomes part of the whole prospectus. Term origin:MBS PoC Reviews"
owl#Class,Entity,owl#Class
m b s securitization process,Entity,m b s securitization process
owl#Ontology,Entity,owl#Ontology
A part or section of a prospectus for a securities issue.,Entity,A part or section of a prospectus for a securities issue.
MBSSecuritizationProcess,Entity,MBSSecuritizationProcess
MIT,Entity,MIT
prospectus part,Entity,prospectus part
