id,type,name
LawModule,Entity,LawModule
This is the metadata ontology used to describe the Foundations Law Module.,Entity,This is the metadata ontology used to describe the Foundations Law Module.
owl#Ontology,Entity,owl#Ontology
"This module includes several ontologies defining legal concepts, including constitutions, laws and jurisdictions. It also includes the definition of legal capacities such as signatory capacity, contractual capability and the like.",Entity,"This module includes several ontologies defining legal concepts, including constitutions, laws and jurisdictions. It also includes the definition of legal capacities such as signatory capacity, contractual capability and the like."
Financial Industry Business Ontology (FIBO) Foundations (FND) Law Module,Entity,Financial Industry Business Ontology (FIBO) Foundations (FND) Law Module
Module,Entity,Module
Metadata for the EDMC-FIBO Foundations (FND) Law Module,Entity,Metadata for the EDMC-FIBO Foundations (FND) Law Module
2023-01-20T18:00:00,Entity,2023-01-20T18:00:00
MIT,Entity,MIT
FIBO FND Law Module,Entity,FIBO FND Law Module
"Copyright (c) 2017-2023 EDM Council, Inc.",Entity,"Copyright (c) 2017-2023 EDM Council, Inc."
2018-08-27T18:00:00,Entity,2018-08-27T18:00:00
owl#NamedIndividual,Entity,owl#NamedIndividual
"Copyright (c) 2017-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2017-2023 Object Management Group, Inc."
law module,Entity,law module
,Entity,
