source_id,target_id,relationship
GEL,the currency identifier for Lari,core#definition
BHD,CurrencyIdentifier,22-rdf-syntax-ns#type
NewZealandDollar,New Zealand Dollar,hasTextualName
COP,ISO4217-CodeSet,isMemberOf
BBD,CurrencyIdentifier,22-rdf-syntax-ns#type
BurundiFranc,Burundi Franc,hasTextualName
Gourde,Gourde,hasTextualName
ETB,EthiopianBirr,identifies
NPR,CurrencyIdentifier,22-rdf-syntax-ns#type
SCR,the currency identifier for Seychelles Rupee,core#definition
AUD,owl#NamedIndividual,22-rdf-syntax-ns#type
TRY,TurkishLira,identifies
KGS,the currency identifier for Som,core#definition
TRY,TRY,rdf-schema#label
ArubanFlorin,Aruban Florin,hasTextualName
MZN,MozambiqueMetical,identifies
PHP,PHP,hasTag
VND,owl#NamedIndividual,22-rdf-syntax-ns#type
HTG,HTG,rdf-schema#label
TurkishLira,2,hasMinorUnit
BZD,BZD,rdf-schema#label
STN,STN,rdf-schema#label
Gourde,Haiti,isUsedBy
EthiopianBirr,Ethiopian Birr,rdf-schema#label
UgandaShilling,owl#NamedIndividual,22-rdf-syntax-ns#type
Rupiah,Indonesia,isUsedBy
Taka,Taka,hasTextualName
ISO4217-CodeSet,IdentificationScheme,22-rdf-syntax-ns#type
SZL,ISO4217-CodeSet,isMemberOf
PAB,Balboa,denotes
UGX,UGX,rdf-schema#label
VED,ISO4217-CodeSet,isMemberOf
JMD,CurrencyIdentifier,22-rdf-syntax-ns#type
HKD,HKD,hasTag
DJF,DjiboutiFranc,denotes
Kwanza,owl#NamedIndividual,22-rdf-syntax-ns#type
BMD,BermudianDollar,identifies
HNL,ISO4217-CodeSet,isMemberOf
ZMW,ZambianKwacha,denotes
NewIsraeliSheqel,2,hasMinorUnit
Dobra,2,hasMinorUnit
ISO4217-CodeSet,the set of currency identifiers that comprise the ISO 4217 specification,core#definition
UruguayPesoenUnidadesIndexadas_UI,Uruguay Peso en Unidades Indexadas (UI),hasTextualName
VUV,Vatu,denotes
BahrainiDinar,owl#NamedIndividual,22-rdf-syntax-ns#type
BAM,ConvertibleMark,denotes
LibyanDinar,434,hasNumericCode
DanishKrone,FaroeIslands,isUsedBy
SeychellesRupee,Seychelles Rupee,rdf-schema#label
QatariRial,Currency,22-rdf-syntax-ns#type
Lari,Lari,hasTextualName
UnidaddeFomento,990,hasNumericCode
JPY,Yen,denotes
HUF,CurrencyIdentifier,22-rdf-syntax-ns#type
XPF,XPF,rdf-schema#label
MalaysianRinggit,Malaysian Ringgit,rdf-schema#label
XPF,owl#NamedIndividual,22-rdf-syntax-ns#type
CubanPeso,Cuban Peso,hasTextualName
Rufiyaa,Maldives,isUsedBy
SOS,SOS,hasTag
NewZealandDollar,554,hasNumericCode
TWD,TWD,rdf-schema#label
BruneiDollar,Brunei Dollar,rdf-schema#label
TrinidadandTobagoDollar,Trinidad and Tobago Dollar,hasTextualName
,,owl#versionIRI
PKR,PakistanRupee,denotes
WST,WST,rdf-schema#label
MGA,MGA,hasTag
PesoConvertible,the currency Peso Convertible,core#definition
XTS,XTS,hasTag
NamibiaDollar,owl#NamedIndividual,22-rdf-syntax-ns#type
EgyptianPound,Egyptian Pound,hasTextualName
MGA,MalagasyAriary,denotes
UruguayPesoenUnidadesIndexadas_UI,Uruguay,isUsedBy
Platinum,the currency whose unit is one troy ounce of the precious metal Platinum,core#definition
XDR,the IMF's identifier for SDR (Special Drawing Right),core#definition
CLF,UnidaddeFomento,denotes
XUA,ADBUnitofAccount,identifies
OMR,OMR,hasTag
PGK,the currency identifier for Kina,core#definition
Hryvnia,Hryvnia,rdf-schema#label
LAK,CurrencyIdentifier,22-rdf-syntax-ns#type
XBB,owl#NamedIndividual,22-rdf-syntax-ns#type
MXV,ISO4217-CodeSet,isMemberOf
MAD,MAD,rdf-schema#label
Lek,Currency,22-rdf-syntax-ns#type
WIRFranc,WIR Franc,hasTextualName
NOK,the currency identifier for Norwegian Krone,core#definition
GBP,CurrencyIdentifier,22-rdf-syntax-ns#type
Leone,Leone,hasTextualName
MNT,Tugrik,identifies
MozambiqueMetical,owl#NamedIndividual,22-rdf-syntax-ns#type
DanishKrone,Denmark,isUsedBy
Vatu,owl#NamedIndividual,22-rdf-syntax-ns#type
NAD,NamibiaDollar,denotes
BND,the currency identifier for Brunei Dollar,core#definition
GBP,GBP,hasTag
AustralianDollar,ChristmasIsland,isUsedBy
NorthKoreanWon,2,hasMinorUnit
IraqiDinar,owl#NamedIndividual,22-rdf-syntax-ns#type
BYN,BYN,hasTag
BTN,Ngultrum,denotes
ConvertibleMark,977,hasNumericCode
USDollar_Nextday,Funds,22-rdf-syntax-ns#type
MauritiusRupee,Currency,22-rdf-syntax-ns#type
XXX,XXX,rdf-schema#label
Lek,the currency Lek,core#definition
UgandaShilling,Uganda Shilling,hasTextualName
ALL,the currency identifier for Lek,core#definition
HongKongDollar,owl#NamedIndividual,22-rdf-syntax-ns#type
RON,CurrencyIdentifier,22-rdf-syntax-ns#type
RUB,RussianRuble,identifies
ALL,Lek,identifies
XXX,The codes assigned for transactions where no currency is involved,core#definition
GIP,GIP,rdf-schema#label
,home.html,directSource
CRC,CostaRicanColon,denotes
CongoleseFranc,Congolese Franc,rdf-schema#label
Rand,Currency,22-rdf-syntax-ns#type
Riel,Cambodia,isUsedBy
UAEDirham,784,hasNumericCode
SriLankaRupee,2,hasMinorUnit
BrazilianReal,Brazilian Real,rdf-schema#label
Naira,owl#NamedIndividual,22-rdf-syntax-ns#type
ArubanFlorin,owl#NamedIndividual,22-rdf-syntax-ns#type
XPD,owl#NamedIndividual,22-rdf-syntax-ns#type
TRY,ISO4217-CodeSet,isMemberOf
CFAFrancBCEAO,Guinea-Bissau,isUsedBy
CHW,the funds identifier for WIR Franc,core#definition
GYD,GuyanaDollar,identifies
Afghani,2,hasMinorUnit
BTN,the currency identifier for Ngultrum,core#definition
PoundSterling,826,hasNumericCode
MexicanUnidaddeInversion_UDI,MexicanPeso,hasCurrency
COU,FundsIdentifier,22-rdf-syntax-ns#type
Rand,the currency Rand,core#definition
CFAFrancBEAC,EquatorialGuinea,isUsedBy
SSP,CurrencyIdentifier,22-rdf-syntax-ns#type
COP,COP,rdf-schema#label
HUF,HUF,hasTag
BND,BruneiDollar,denotes
RSD,RSD,hasTag
MNT,owl#NamedIndividual,22-rdf-syntax-ns#type
SriLankaRupee,144,hasNumericCode
ZAR,ISO4217-CodeSet,isMemberOf
BBD,BBD,rdf-schema#label
Tugrik,2,hasMinorUnit
Tugrik,owl#NamedIndividual,22-rdf-syntax-ns#type
SLE,694 shall remain in use until further notice. The Sierra Leonean currency shall continue to be the LEONE and this will not change after redenomination.,core#note
LAK,LAK,rdf-schema#label
MOP,Pataca,identifies
Dobra,SaoTomeAndPrincipe,isUsedBy
KPW,owl#NamedIndividual,22-rdf-syntax-ns#type
SEK,ISO4217-CodeSet,isMemberOf
IndianRupee,Bhutan,isUsedBy
GNF,ISO4217-CodeSet,isMemberOf
AzerbaijanManat,Azerbaijan,isUsedBy
BahrainiDinar,Bahraini Dinar,hasTextualName
ZWL,owl#NamedIndividual,22-rdf-syntax-ns#type
INR,INR,hasTag
USD,USDollar,identifies
CFAFrancBEAC,Congo,isUsedBy
USDollar,BritishIndianOceanTerritory,isUsedBy
Won,0,hasMinorUnit
MNT,MNT,hasTag
SwedishKrona,the currency Swedish Krona,core#definition
Kina,Currency,22-rdf-syntax-ns#type
MoldovanLeu,owl#NamedIndividual,22-rdf-syntax-ns#type
YER,YER,hasTag
ArmenianDram,owl#NamedIndividual,22-rdf-syntax-ns#type
VED,Note that the numeric currency code corresponding to the Bolívar Soberano with currency code 'VED' is 926.,core#note
MexicanPeso,2,hasMinorUnit
CFAFrancBEAC,Chad,isUsedBy
MexicanPeso,owl#NamedIndividual,22-rdf-syntax-ns#type
MYR,MalaysianRinggit,identifies
MRU,ISO4217-CodeSet,isMemberOf
Euro,Martinique,isUsedBy
SaintHelenaPound,owl#NamedIndividual,22-rdf-syntax-ns#type
CRC,CRC,hasTag
NewTaiwanDollar,Taiwan,isUsedBy
ETB,CurrencyIdentifier,22-rdf-syntax-ns#type
JOD,JordanianDinar,denotes
LibyanDinar,3,hasMinorUnit
ZimbabweDollar,2,hasMinorUnit
IDR,IDR,hasTag
XUA,ISO4217-CodeSet,isMemberOf
ArgentinePeso,Argentine Peso,rdf-schema#label
MMK,MMK,hasTag
ZimbabweDollar,owl#NamedIndividual,22-rdf-syntax-ns#type
TZS,TanzanianShilling,denotes
,This release includes all codes included in the ISO 4217 published code set.,explanatoryNote
Lari,owl#NamedIndividual,22-rdf-syntax-ns#type
MVR,MVR,hasTag
UGX,CurrencyIdentifier,22-rdf-syntax-ns#type
RwandaFranc,Rwanda Franc,hasTextualName
IndianRupee,Indian Rupee,rdf-schema#label
BermudianDollar,Bermudian Dollar,rdf-schema#label
LibyanDinar,Currency,22-rdf-syntax-ns#type
GNF,GuineanFranc,denotes
CanadianDollar,124,hasNumericCode
UYU,owl#NamedIndividual,22-rdf-syntax-ns#type
CHW,CHW,hasTag
PhilippinePeso,owl#NamedIndividual,22-rdf-syntax-ns#type
SurinamDollar,owl#NamedIndividual,22-rdf-syntax-ns#type
UYW,the currency identifier for Unidad Previsional,core#definition
KMF,KMF,rdf-schema#label
IraqiDinar,Iraqi Dinar,rdf-schema#label
SBD,CurrencyIdentifier,22-rdf-syntax-ns#type
CaboVerdeEscudo,the currency Cabo Verde Escudo,core#definition
QAR,QatariRial,denotes
MoldovanLeu,Moldovan Leu,hasTextualName
BGN,owl#NamedIndividual,22-rdf-syntax-ns#type
Boliviano,2,hasMinorUnit
Boliviano,owl#NamedIndividual,22-rdf-syntax-ns#type
FJD,the currency identifier for Fiji Dollar,core#definition
TurkmenistanNewManat,2,hasMinorUnit
UnidadPrevisional,owl#NamedIndividual,22-rdf-syntax-ns#type
TurkmenistanNewManat,owl#NamedIndividual,22-rdf-syntax-ns#type
MMK,CurrencyIdentifier,22-rdf-syntax-ns#type
RUB,RUB,hasTag
UYU,UYU,hasTag
TMT,TurkmenistanNewManat,identifies
KWD,CurrencyIdentifier,22-rdf-syntax-ns#type
Dong,Currency,22-rdf-syntax-ns#type
Hryvnia,2,hasMinorUnit
BHD,the currency identifier for Bahraini Dinar,core#definition
CUP,CUP,rdf-schema#label
SLE,Leone,identifies
LBP,LBP,hasTag
AlgerianDinar,Algerian Dinar,rdf-schema#label
BOB,the currency identifier for Boliviano,core#definition
BelarusianRuble,Belarus,isUsedBy
SLE,ISO4217-CodeSet,isMemberOf
YuanRenminbi,China,isUsedBy
SriLankaRupee,SriLanka,isUsedBy
AustralianDollar,Nauru,isUsedBy
NepaleseRupee,the currency Nepalese Rupee,core#definition
MexicanPeso,484,hasNumericCode
Somoni,owl#NamedIndividual,22-rdf-syntax-ns#type
ChileanPeso,Chilean Peso,rdf-schema#label
LAK,LaoKip,identifies
CRC,ISO4217-CodeSet,isMemberOf
SerbianDinar,Serbian Dinar,hasTextualName
KES,KES,hasTag
NOK,ISO4217-CodeSet,isMemberOf
KHR,CurrencyIdentifier,22-rdf-syntax-ns#type
Baht,Currency,22-rdf-syntax-ns#type
PGK,PGK,hasTag
USN,owl#NamedIndividual,22-rdf-syntax-ns#type
XDR,SDR_SpecialDrawingRight,identifies
NZD,the currency identifier for New Zealand Dollar,core#definition
FKP,ISO4217-CodeSet,isMemberOf
BGN,BulgarianLev,identifies
Kina,PapuaNewGuinea,isUsedBy
UnidaddeValorReal,2,hasMinorUnit
GHS,CurrencyIdentifier,22-rdf-syntax-ns#type
KMF,ComorianFranc,denotes
CHE,CHE,rdf-schema#label
Palladium,PreciousMetal,22-rdf-syntax-ns#type
CongoleseFranc,owl#NamedIndividual,22-rdf-syntax-ns#type
Paanga,776,hasNumericCode
YER,owl#NamedIndividual,22-rdf-syntax-ns#type
VED,VED,rdf-schema#label
EgyptianPound,Egypt,isUsedBy
NewZealandDollar,NewZealand,isUsedBy
RWF,the currency identifier for Rwanda Franc,core#definition
CongoleseFranc,976,hasNumericCode
HNL,HNL,hasTag
CHW,FundsIdentifier,22-rdf-syntax-ns#type
TurkishLira,the currency Turkish Lira,core#definition
LBP,LebanesePound,denotes
CFAFrancBEAC,CFA Franc BEAC,hasTextualName
EastCaribbeanDollar,Dominica,isUsedBy
CaboVerdeEscudo,Cabo Verde Escudo,rdf-schema#label
Balboa,the currency Balboa,core#definition
XCD,EastCaribbeanDollar,identifies
Boliviano,Boliviano,hasTextualName
Silver,PreciousMetal,22-rdf-syntax-ns#type
XDR,ISO4217-CodeSet,isMemberOf
CNY,CNY,hasTag
GhanaCedi,the currency Ghana Cedi,core#definition
,owl#Ontology,22-rdf-syntax-ns#type
CHF,CHF,rdf-schema#label
RWF,CurrencyIdentifier,22-rdf-syntax-ns#type
XUA,UnitOfAccountIdentifier,22-rdf-syntax-ns#type
KZT,Tenge,denotes
KZT,KZT,rdf-schema#label
KPW,NorthKoreanWon,denotes
DjiboutiFranc,Currency,22-rdf-syntax-ns#type
TTD,TrinidadandTobagoDollar,identifies
MozambiqueMetical,Mozambique Metical,hasTextualName
Vatu,548,hasNumericCode
SudanesePound,Sudanese Pound,hasTextualName
IcelandKrona,Currency,22-rdf-syntax-ns#type
XAG,PreciousMetalIdentifier,22-rdf-syntax-ns#type
BondMarketsUnitEuropeanUnitofAccount9_EUA-9,Bond Markets Unit European Unit of Account 9 (E.U.A.-9),rdf-schema#label
BWP,Pula,denotes
AOA,Kwanza,identifies
ZambianKwacha,the currency Zambian Kwacha,core#definition
LSL,CurrencyIdentifier,22-rdf-syntax-ns#type
Rand,Lesotho,isUsedBy
MOP,CurrencyIdentifier,22-rdf-syntax-ns#type
CDF,owl#NamedIndividual,22-rdf-syntax-ns#type
SwissFranc,Swiss Franc,hasTextualName
