id,type,name
hasBusinessCenter,Entity,hasBusinessCenter
"identifies a country subdivision (state, province, region, etc.)",Entity,"identifies a country subdivision (state, province, region, etc.)"
"indicates the name of a large, permanent, and densely settled place",Entity,"indicates the name of a large, permanent, and densely settled place"
is located at,Entity,is located at
Country,Entity,Country
"Copyright (c) 2013-2024 EDM Council, Inc.",Entity,"Copyright (c) 2013-2024 EDM Council, Inc."
"Typical working definitions for small-city populations start at around 100,000 people. Common population definitions for an urban area (city or town) range between 1,500 and 50,000 people, with most U.S states using a minimum between 1,500 and 5,000 inhabitants. Some jurisdictions set no such minima.",Entity,"Typical working definitions for small-city populations start at around 100,000 people. Common population definitions for an urban area (city or town) range between 1,500 and 50,000 people, with most U.S states using a minimum between 1,500 and 5,000 inhabitants. Some jurisdictions set no such minima."
"This model includes representation of the capital administrative region of those federations for which the capital is situated other than within one of the states or provinces which make up the country as a whole. This is so that addresses and other references which may need to refer to any location within the country may do so. Examples include the District of Columbia in the US, and the Canberra area in Australia. Not all federations have such an area.",Entity,"This model includes representation of the capital administrative region of those federations for which the capital is situated other than within one of the states or provinces which make up the country as a whole. This is so that addresses and other references which may need to refer to any location within the country may do so. Examples include the District of Columbia in the US, and the Canberra area in Australia. Not all federations have such an area."
lei-cdf-format-version-2-1,Entity,lei-cdf-format-version-2-1
FederalState,Entity,FederalState
federal capital area,Entity,federal capital area
PopulatedPlace,Entity,PopulatedPlace
owl#DatatypeProperty,Entity,owl#DatatypeProperty
"community in which people live or have lived, without being specific as to size, population or importance",Entity,"community in which people live or have lived, without being specific as to size, population or importance"
MIT,Entity,MIT
"The territory over which a municipality has jurisdiction may encompass:
- only one populated place such as a city, town, or village
- several of such places (e.g., early jurisdictions in the state of New Jersey (1798-1899) as townships governing several villages, Municipalities of Mexico)
- only parts of such places, sometimes boroughs of a city such as the 34 municipalities of Santiago, Chile.",Entity,"The territory over which a municipality has jurisdiction may encompass:
- only one populated place such as a city, town, or village
- several of such places (e.g., early jurisdictions in the state of New Jersey (1798-1899) as townships governing several villages, Municipalities of Mexico)
- only parts of such places, sometimes boroughs of a city such as the 34 municipalities of Santiago, Chile."
BusinessCenter,Entity,BusinessCenter
urban administrative division having corporate status and usually powers of self-government or jurisdiction,Entity,urban administrative division having corporate status and usually powers of self-government or jurisdiction
PhysicalLocation,Entity,PhysicalLocation
has city,Entity,has city
"indicates a geographic region in which some service is provided, or to which some policy applies, or in which something is available",Entity,"indicates a geographic region in which some service is provided, or to which some policy applies, or in which something is available"
business center,Entity,business center
.,Entity,.
geopolitical entity that is or includes the municipality or capital city that acts as the seat of the federal government,Entity,geopolitical entity that is or includes the municipality or capital city that acts as the seat of the federal government
true,Entity,true
Locations.rdf version of this ontology was modified to address hygiene issues with respect to text formatting.,Entity,Locations.rdf version of this ontology was modified to address hygiene issues with respect to text formatting.
Locations.rdf version of this ontology was modified eliminate deprecated elements.,Entity,Locations.rdf version of this ontology was modified eliminate deprecated elements.
has country,Entity,has country
"Locations.rdf version of this ontology was modified to revise definitions to improve them and make them ISO 704 compliant, and merge the concepts that were previously in the countries ontology into this one.",Entity,"Locations.rdf version of this ontology was modified to revise definitions to improve them and make them ISO 704 compliant, and merge the concepts that were previously in the countries ontology into this one."
owl#ObjectProperty,Entity,owl#ObjectProperty
