id,type,name
OwnershipAndControlModule,Entity,OwnershipAndControlModule
owl#Ontology,Entity,owl#Ontology
FIBO FND Ownership and Control Module,Entity,FIBO FND Ownership and Control Module
Module,Entity,Module
2023-01-20T18:00:00,Entity,2023-01-20T18:00:00
Metadata for the EDMC-FIBO Foundations (FND) Ownership and Control Module,Entity,Metadata for the EDMC-FIBO Foundations (FND) Ownership and Control Module
This is the metadata ontology used to describe the Foundations Ownership and Control Module.,Entity,This is the metadata ontology used to describe the Foundations Ownership and Control Module.
MIT,Entity,MIT
2018-08-27T18:00:00,Entity,2018-08-27T18:00:00
"Copyright (c) 2017-2023 EDM Council, Inc.",Entity,"Copyright (c) 2017-2023 EDM Council, Inc."
"This module includes ontologies defining the meanings of ownership and owner, and of types of control such as de jure and de facto control. These form the basis of ownership and control relationship hierarchies as well as what it means to own or to control something.",Entity,"This module includes ontologies defining the meanings of ownership and owner, and of types of control such as de jure and de facto control. These form the basis of ownership and control relationship hierarchies as well as what it means to own or to control something."
owl#NamedIndividual,Entity,owl#NamedIndividual
"Copyright (c) 2017-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2017-2023 Object Management Group, Inc."
ownership and control module,Entity,ownership and control module
,Entity,
Financial Industry Business Ontology (FIBO) Foundations (FND) Ownership and Control Module,Entity,Financial Industry Business Ontology (FIBO) Foundations (FND) Ownership and Control Module
