source_id,target_id,relationship
Lower,false,requiresSecondaryUnitRange
N607e323263014bf0a2b9ba900c7b5164,1,owl#qualifiedCardinality
hasAddressLine2,lei-cdf-format-version-2-1,adaptedFrom
hasPostalCode,lei-cdf-format-version-2-1,adaptedFrom
Hangar,hanger,rdf-schema#label
Trailer,true,requiresSecondaryUnitRange
Front,front,rdf-schema#label
ConventionalStreetAddress,owl#Class,22-rdf-syntax-ns#type
N943768de31b84b919acc1fce6b9c378e,1,owl#qualifiedCardinality
StreetSuffix,owl#Class,22-rdf-syntax-ns#type
Address,owl#Class,22-rdf-syntax-ns#type
hasPostdirectionalSymbol,specifies a geographic directional symbol that follows the street name and street suffix in a street address,core#definition
N946c518edef347a7839f3ab6bb89ae25,1,owl#qualifiedCardinality
Pier,pier,rdf-schema#label
Nd9f7657e45164d38b466a4002f321214,PhysicalLocation,owl#onClass
hasStreetName,StreetName,rdf-schema#range
N72eaf47504a34a438bd2b6c0e4705caa,owl#Restriction,22-rdf-syntax-ns#type
Penthouse,structure or dwelling on the roof or top floor of a building,core#definition
PostOfficeBoxDesignator,owl#Class,22-rdf-syntax-ns#type
SupplementalAddressComponent,N53e03d125e2843ea8fd00e95b58024be,rdf-schema#subClassOf
N6a766d7fa3d5494b8e9f8fafe1411c11,owl#Restriction,22-rdf-syntax-ns#type
N6a766d7fa3d5494b8e9f8fafe1411c11,0,owl#minQualifiedCardinality
Penthouse,owl#NamedIndividual,22-rdf-syntax-ns#type
Nd3866a09939a4277a5520e29d092a20a,hasStreetAddress,owl#onProperty
PhysicalAddress,Address,rdf-schema#subClassOf
Trailer,SecondaryUnitDesignator,22-rdf-syntax-ns#type
PostOfficeBoxAddress,"physical address used to deliver communications to a designated container at a local post office or the local equivalent for the jurisdiction, where mail is held until the recipient collects it, rather than to a given house, building, or other location",core#definition
Stop,stop,rdf-schema#label
PostOfficeBox,"Post office box identifiers are only unique to a given jurisdiction, which may be a post office, town, or other region.",explanatoryNote
Front,false,requiresSecondaryUnitRange
N53e03d125e2843ea8fd00e95b58024be,comprises,owl#onProperty
N4a6881a28bb94fddadacf00281b21e76,XMLSchema#boolean,owl#onDataRange
SupplementalAddressDesignator,"classifier for supplemental address information, such as a highway contract route, rural route, building complex, shopping center, condominium complex, mail box, or other similar designation",core#definition
SupplementalAddressComponent,N6a766d7fa3d5494b8e9f8fafe1411c11,rdf-schema#subClassOf
Nb5c50247613f4748a9f6aede9d5ac2d0,1,owl#qualifiedCardinality
SecondaryUnit,secondary unit,rdf-schema#label
Unit,"area in a facility, such as a medical facility or hospital that is specially staffed and equipped to provide a particular service or type of care",core#definition
Suite,group of rooms occupied as a unit,core#definition
N8607a95f713c4697aff0ebacb06166ea,0,owl#minQualifiedCardinality
N8607a95f713c4697aff0ebacb06166ea,owl#Restriction,22-rdf-syntax-ns#type
PrimaryAddressNumber,N943768de31b84b919acc1fce6b9c378e,rdf-schema#subClassOf
hasAddressLine3,lei-cdf-format-version-2-1,adaptedFrom
hasStreetAddress,ConventionalStreetAddress,rdf-schema#domain
hasAddress,owl#ObjectProperty,22-rdf-syntax-ns#type
Trailer,vehicle designed to serve wherever parked as a temporary dwelling or place of business,core#definition
Floor,floor,rdf-schema#label
RegionSpecificIdentifier,geographic region or subdivision identifier used internally by a country or other region,core#definition
SecondaryUnitIndicator,N0a0b55b2efd048b491c43575712f1ddf,rdf-schema#subClassOf
PhysicalAddressIdentifier,owl#Class,22-rdf-syntax-ns#type
N11145b93b2c243baa8888bbd1807e78d,rdf-schema#Literal,owl#onDataRange
StructureName,structure name,rdf-schema#label
StreetAddress,N49b292aeb99740fab454b6f1499afcfa,rdf-schema#subClassOf
,Addresses.rdf version of this ontology was modified to revise names of address elements that could be construed as referring to multiple concepts.,core#changeNote
N8607a95f713c4697aff0ebacb06166ea,hasPostdirectionalSymbol,owl#onProperty
Trailer,owl#NamedIndividual,22-rdf-syntax-ns#type
,Release,hasMaturityLevel
SupplementalAddressComponent,address component that provides additional information that is important to ensuring proper delivery of communications,core#definition
StreetSuffix,Classifier,rdf-schema#subClassOf
requiresSecondaryUnitRange,"Note that in some cases, such as for lobby or office, if there are multiple secondary units then a range may be needed to differentiate between them, even if the range is not always required.",explanatoryNote
Nd524168153b54f609e2aea37afb28494,0,owl#minQualifiedCardinality
Nd524168153b54f609e2aea37afb28494,owl#Restriction,22-rdf-syntax-ns#type
RegionSpecificIdentifier,GeographicRegionIdentifier,rdf-schema#subClassOf
Stop,SecondaryUnitDesignator,22-rdf-syntax-ns#type
,Addresses.rdf version of this ontology was modified to make postcode a subclass of geographic region identifier and fix spelling errors.,core#changeNote
SecondaryUnit,AddressComponent,rdf-schema#subClassOf
Floor,all of the rooms or areas on the same level of a building; a story,core#definition
Ne4a8168761454dea97549337ae46122f,rdf-schema#Literal,owl#onDataRange
N607e323263014bf0a2b9ba900c7b5164,comprises,owl#onProperty
,"Addresses.rdf version of this ontology was modified replace hasDefinition with isDefinedIn to clarify intent, and the address hierarchy was simplified to enable extensions for international and national delivery address specification, and to eliminate deprecated elements.",core#changeNote
hasStreetName,StreetAddress,rdf-schema#domain
Hangar,true,requiresSecondaryUnitRange
Slip,sloping ramp extending out into the water to serve as a place for landing or repairing ships; ship's or boat's berth between two piers,core#definition
SecondaryUnit,Nff007eb6a7474e59b064db61e79a58d2,rdf-schema#subClassOf
N2a55833fe0df4f3e9811f810b028415c,PhysicalAddress,owl#onClass
Pier,structure extending into navigable water for use as a landing place or promenade,core#definition
N41d6d0fb06b84d828a4c6d69c1c7e6c8,1,owl#maxQualifiedCardinality
,"Addresses.rdf version of this ontology was modified to eliminate duplication of concepts in LCC, simplify address representation and merge countries with locations.",core#changeNote
Address,address,rdf-schema#label
Upper,false,requiresSecondaryUnitRange
SecondaryUnitDesignator,owl#Class,22-rdf-syntax-ns#type
VirtualAddress,PhysicalAddress,owl#disjointWith
Front,SecondaryUnitDesignator,22-rdf-syntax-ns#type
