id,type,name
isPartOf,Entity,isPartOf
LifecycleStatus,Entity,LifecycleStatus
Nffd07c63638741c5bf077396af3ec246,Entity,Nffd07c63638741c5bf077396af3ec246
hasStage,Entity,hasStage
is stage of,Entity,is stage of
Nf18e0b2c9bc141dd8519940bdc1cfb49,Entity,Nf18e0b2c9bc141dd8519940bdc1cfb49
isStageOf,Entity,isStageOf
MaturityLevel,Entity,MaturityLevel
owl#Restriction,Entity,owl#Restriction
lifecycle event,Entity,lifecycle event
"relates something, such as a product or trade lifecycle or related process, to a phase or stage in that lifecycle",Entity,"relates something, such as a product or trade lifecycle or related process, to a phase or stage in that lifecycle"
is lifecycle of,Entity,is lifecycle of
1,Entity,1
N38c9a9d4e1ec4d978de3e8764eea227e,Entity,N38c9a9d4e1ec4d978de3e8764eea227e
Nae5c0d5eb18d4f08bc156d1e1731c99e,Entity,Nae5c0d5eb18d4f08bc156d1e1731c99e
lifecycle,Entity,lifecycle
defines,Entity,defines
N9b63192dd9e44d048c4cb4426b73f0de,Entity,N9b63192dd9e44d048c4cb4426b73f0de
Lifecycles Ontology,Entity,Lifecycles Ontology
MIT,Entity,MIT
Lifecycles.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,Entity,Lifecycles.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.
"relates something, such as a product, trade, or related process, to a lifecycle that characterizes it",Entity,"relates something, such as a product, trade, or related process, to a lifecycle that characterizes it"
N19239bdd0a004d5d923eb9320a1ddfd1,Entity,N19239bdd0a004d5d923eb9320a1ddfd1
realization of an event in a stage of a lifecycle,Entity,realization of an event in a stage of a lifecycle
isLifecycleOf,Entity,isLifecycleOf
LifecycleEventOccurrence,Entity,LifecycleEventOccurrence
Na6bab100f070481ca0974c96d8a5fb1b,Entity,Na6bab100f070481ca0974c96d8a5fb1b
