id,type,name
owl#Ontology,Entity,owl#Ontology
"This module includes ontologies for goals and objectives which may be pursued by people or organizations. Goals form the basis for the definition of an organization, and objectives and related concepts are required for describing business plans.",Entity,"This module includes ontologies for goals and objectives which may be pursued by people or organizations. Goals form the basis for the definition of an organization, and objectives and related concepts are required for describing business plans."
FIBO FND Goals and Objectives Module,Entity,FIBO FND Goals and Objectives Module
This is the metadata ontology used to describe the Foundations Goals and Objectives Module.,Entity,This is the metadata ontology used to describe the Foundations Goals and Objectives Module.
2020-12-28T18:00:00,Entity,2020-12-28T18:00:00
Module,Entity,Module
2023-01-20T18:00:00,Entity,2023-01-20T18:00:00
Metadata for the EDMC-FIBO Foundations (FND) Goals and Objectives Module,Entity,Metadata for the EDMC-FIBO Foundations (FND) Goals and Objectives Module
GoalsAndObjectivesModule,Entity,GoalsAndObjectivesModule
MIT,Entity,MIT
goals and objectives module,Entity,goals and objectives module
"Copyright (c) 2017-2023 EDM Council, Inc.",Entity,"Copyright (c) 2017-2023 EDM Council, Inc."
Financial Industry Business Ontology (FIBO) Foundations (FND) Goals and Objectives Module,Entity,Financial Industry Business Ontology (FIBO) Foundations (FND) Goals and Objectives Module
"Copyright (c) 2017-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2017-2023 Object Management Group, Inc."
owl#NamedIndividual,Entity,owl#NamedIndividual
,Entity,
