id,type,name
owl#Ontology,Entity,owl#Ontology
DatesAndTimesModule,Entity,DatesAndTimesModule
Module,Entity,Module
This is the metadata ontology used to describe the Foundations Dates and Times Module.,Entity,This is the metadata ontology used to describe the Foundations Dates and Times Module.
2023-01-20T18:00:00,Entity,2023-01-20T18:00:00
Metadata for the EDMC-FIBO Foundations (FND) Dates and Times Module,Entity,Metadata for the EDMC-FIBO Foundations (FND) Dates and Times Module
FIBO FND Dates and Times Module,Entity,FIBO FND Dates and Times Module
Financial Industry Business Ontology (FIBO) Foundations (FND) Dates and Times Module,Entity,Financial Industry Business Ontology (FIBO) Foundations (FND) Dates and Times Module
MIT,Entity,MIT
dates and times module,Entity,dates and times module
"Copyright (c) 2017-2023 EDM Council, Inc.",Entity,"Copyright (c) 2017-2023 EDM Council, Inc."
"This module includes ontologies describing date and time concepts which are of specific reference in financial services. These cover foundational date and time concepts in a form usable for financial subject matter ontologies, including occurrences and conventions for business days and the like. Business day conventions may be further extended in specialized ontologies for securities and derivatives.",Entity,"This module includes ontologies describing date and time concepts which are of specific reference in financial services. These cover foundational date and time concepts in a form usable for financial subject matter ontologies, including occurrences and conventions for business days and the like. Business day conventions may be further extended in specialized ontologies for securities and derivatives."
2018-08-27T18:00:00,Entity,2018-08-27T18:00:00
"Copyright (c) 2017-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2017-2023 Object Management Group, Inc."
owl#NamedIndividual,Entity,owl#NamedIndividual
,Entity,
