id,type,name
owl#Ontology,Entity,owl#Ontology
Financial Industry Business Ontology (FIBO) Foundations (FND) Organizations Module,Entity,Financial Industry Business Ontology (FIBO) Foundations (FND) Organizations Module
2020-02-24T18:00:00,Entity,2020-02-24T18:00:00
Metadata for the EDMC-FIBO Foundations (FND) Organizations Module,Entity,Metadata for the EDMC-FIBO Foundations (FND) Organizations Module
Module,Entity,Module
2023-01-20T18:00:00,Entity,2023-01-20T18:00:00
This is the metadata ontology used to describe the Foundations Organizations Module.,Entity,This is the metadata ontology used to describe the Foundations Organizations Module.
MIT,Entity,MIT
"This module includes ontologies defining organizations, features of an organization and different types of organization. They are purposefully underspecified to facilitate mapping to specific organization ontologies, such as the W3C organization and formal organization ontologies, organization from a BMM or BPMN perspective, organization from a records management (RMS) perspective, and so forth.",Entity,"This module includes ontologies defining organizations, features of an organization and different types of organization. They are purposefully underspecified to facilitate mapping to specific organization ontologies, such as the W3C organization and formal organization ontologies, organization from a BMM or BPMN perspective, organization from a records management (RMS) perspective, and so forth."
"Copyright (c) 2017-2023 EDM Council, Inc.",Entity,"Copyright (c) 2017-2023 EDM Council, Inc."
owl#NamedIndividual,Entity,owl#NamedIndividual
"Copyright (c) 2017-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2017-2023 Object Management Group, Inc."
,Entity,
organizations module,Entity,organizations module
OrganizationsModule,Entity,OrganizationsModule
FIBO FND Organizations Module,Entity,FIBO FND Organizations Module
