id,type,name
XMLSchema#boolean,Entity,XMLSchema#boolean
MarineFinancing,Entity,MarineFinancing
The percentage of the purchase price advanced as the loan.,Entity,The percentage of the purchase price advanced as the loan.
Marine Finance Ontology,Entity,Marine Finance Ontology
Provisional,Entity,Provisional
boat held as chattel,Entity,boat held as chattel
"This ontology defines concepts specific to marine finance, which involves financing vessel acquisitions for the spot market, time charters or bareboat charters, as well as the construction of work boats, and to finance the acquisition of vessels for scrapping.",Entity,"This ontology defines concepts specific to marine finance, which involves financing vessel acquisitions for the spot market, time charters or bareboat charters, as well as the construction of work boats, and to finance the acquisition of vessels for scrapping."
Whether the vessel is to be held in ownership as a form of chattel by the lender during the period of the loan.,Entity,Whether the vessel is to be held in ownership as a form of chattel by the lender during the period of the loan.
boatHeldAsChattel,Entity,boatHeldAsChattel
Textual description (name etc.) of where the vessel is to be moored if it has a permanent mooring place.,Entity,Textual description (name etc.) of where the vessel is to be moored if it has a permanent mooring place.
moored at,Entity,moored at
Whether the boat is intended to be used and is legally able to be used as a place of residence.,Entity,Whether the boat is intended to be used and is legally able to be used as a place of residence.
"Copyright (c) 2015-2023 EDM Council, Inc.",Entity,"Copyright (c) 2015-2023 EDM Council, Inc."
XMLSchema#string,Entity,XMLSchema#string
owl#ObjectProperty,Entity,owl#ObjectProperty
,Entity,
mooredAt,Entity,mooredAt
owl#Class,Entity,owl#Class
A loan for the purchase of a boat or other vessel.,Entity,A loan for the purchase of a boat or other vessel.
residential,Entity,residential
percentageAdvanced,Entity,percentageAdvanced
Loan,Entity,Loan
owl#Ontology,Entity,owl#Ontology
Percentage,Entity,Percentage
percentage advanced,Entity,percentage advanced
owl#DatatypeProperty,Entity,owl#DatatypeProperty
marine finance,Entity,marine finance
MIT,Entity,MIT
