id,type,name
Foreign Exchange Ontology,Entity,Foreign Exchange Ontology
indicates the amount of the dealt currency which would be exchanged in a trade for which the stated spot rate applies,Entity,indicates the amount of the dealt currency which would be exchanged in a trade for which the stated spot rate applies
"structured collection of quoted or projected exchange rates, such that volatility may be constructed for the structure",Entity,"structured collection of quoted or projected exchange rates, such that volatility may be constructed for the structure"
CurrencyForwardRate,Entity,CurrencyForwardRate
indicates the settlement period for a trade for which the stated spot rate applies,Entity,indicates the settlement period for a trade for which the stated spot rate applies
"Copyright (c) 2014-2024 EDM Council, Inc.",Entity,"Copyright (c) 2014-2024 EDM Council, Inc."
owl#Restriction,Entity,owl#Restriction
N110dda58668e42ebbf193b45738af779,Entity,N110dda58668e42ebbf193b45738af779
Ned44e912c9a24d5282468b4b6ad36ae0,Entity,Ned44e912c9a24d5282468b4b6ad36ae0
QuotedExchangeRate,Entity,QuotedExchangeRate
hasQuotedExchangeRate,Entity,hasQuotedExchangeRate
hasArgument,Entity,hasArgument
1,Entity,1
currency spot volatility,Entity,currency spot volatility
CurrencySpotSellRate,Entity,CurrencySpotSellRate
N693fdc7f4bfe48458baf0f7d663afd3b,Entity,N693fdc7f4bfe48458baf0f7d663afd3b
"ForeignExchange.rdf version of this ontology was modified per the issue resolutions identified in the FIBO IND 1.0 FTF 2 report, namely, to take advantage of content added via the FIBO FND 1.1 with respect to higher-level concepts of Rate, ExchangeRate, and InterestRate.",Entity,"ForeignExchange.rdf version of this ontology was modified per the issue resolutions identified in the FIBO IND 1.0 FTF 2 report, namely, to take advantage of content added via the FIBO FND 1.1 with respect to higher-level concepts of Rate, ExchangeRate, and InterestRate."
foreign exchange service,Entity,foreign exchange service
ForeignExchange.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,Entity,ForeignExchange.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.
