id,type,name
INR-INBMK-REUTERS,Entity,INR-INBMK-REUTERS
IDR-IDMA-Bloomberg,Entity,IDR-IDMA-Bloomberg
ZAR-Quarterly Swap Rate-TRADITION-Reference Banks,Entity,ZAR-Quarterly Swap Rate-TRADITION-Reference Banks
GRD-ATHIBOR-Telerate,Entity,GRD-ATHIBOR-Telerate
PHP-Semi-Annual Swap Rate-Reference Banks,Entity,PHP-Semi-Annual Swap Rate-Reference Banks
EUR-Annual Swap Rate-3 Month,Entity,EUR-Annual Swap Rate-3 Month
VND-Semi-Annual_Swap_Rate-11_00-BGCANTOR,Entity,VND-Semi-Annual_Swap_Rate-11_00-BGCANTOR
GBP-6M_LIBOR_SWAP-EUREX_vs_LCH-ICAP,Entity,GBP-6M_LIBOR_SWAP-EUREX_vs_LCH-ICAP
USD-AMERIBOR_Term,Entity,USD-AMERIBOR_Term
HKD-Quarterly-Annual Swap Rate-11:00-TRADITION,Entity,HKD-Quarterly-Annual Swap Rate-11:00-TRADITION
USD-Prime-Reference_Banks,Entity,USD-Prime-Reference_Banks
CNY-Deposit Rate,Entity,CNY-Deposit Rate
CHF-3M LIBOR SWAP-EUREX vs LCH-ICAP-Bloomberg,Entity,CHF-3M LIBOR SWAP-EUREX vs LCH-ICAP-Bloomberg
JPY-OIS-11_00-TRADITION,Entity,JPY-OIS-11_00-TRADITION
EUR-6M EURIBOR SWAP-CME vs LCH-ICAP-Bloomberg,Entity,EUR-6M EURIBOR SWAP-CME vs LCH-ICAP-Bloomberg
CHF-Annual_Swap_Rate,Entity,CHF-Annual_Swap_Rate
EUR-Annual Swap Rate-10:00,Entity,EUR-Annual Swap Rate-10:00
NOK-NIBOR-NIBR-Reference Banks,Entity,NOK-NIBOR-NIBR-Reference Banks
BRL-CDI,Entity,BRL-CDI
CHF-3M LIBOR SWAP-CME vs LCH-ICAP-Bloomberg,Entity,CHF-3M LIBOR SWAP-CME vs LCH-ICAP-Bloomberg
USD-SIBOR-SIBO,Entity,USD-SIBOR-SIBO
CZK-CZEONIA-OIS Compound,Entity,CZK-CZEONIA-OIS Compound
HUF-BUBOR-Reference Banks,Entity,HUF-BUBOR-Reference Banks
IDR-INDONIA-OIS_Compound,Entity,IDR-INDONIA-OIS_Compound
TWD-TAIBIR01,Entity,TWD-TAIBIR01
USD-LIBOR_ICE_Swap_Rate-15_00,Entity,USD-LIBOR_ICE_Swap_Rate-15_00
SEK-SWESTR Average 3M,Entity,SEK-SWESTR Average 3M
USD-Overnight_Bank_Funding_Rate,Entity,USD-Overnight_Bank_Funding_Rate
USD-CRITR,Entity,USD-CRITR
AUD-Swap Rate-Reuters,Entity,AUD-Swap Rate-Reuters
ILS-SHIR-OIS Compound,Entity,ILS-SHIR-OIS Compound
