source_id,target_id,relationship
BGCPartnersIncLegalEntityIdentifierRegistryEntry,2012-06-06T15:55:00,hasInitialRegistrationDate
BGCPartnersIncHeadquartersAddress,55 Water Street,hasAddressLine1
,"MarketDataProviders.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate.",core#changeNote
BGCPartnersIncBusinessEntityIdentifier,DelawareBusinessEntitiesRegistry,isRegisteredIn
ReferenceBanks,MarketDataProvider,22-rdf-syntax-ns#type
L-TF1LXM1YNB81WKUH5G19-LEI,LegalEntityIdentifier,22-rdf-syntax-ns#type
BGCPartnersIncHeadquartersAddress,10041,hasPostalCode
EuropeanMoneyMarketsInstituteBenchmarkPublisher,InterestRateAuthority,22-rdf-syntax-ns#type
,"MarketDataProviders.rdf version of this ontology was modified to clarify the definition of ticker symbol and revise the role of Thomson Reuters' market data division to reflect it's history as (1) a subsidiary called Refinitiv, and (2) its acquisition by the London Stock Exchange Group (SEC-196).",core#changeNote
BGCPartnersIncHeadquartersAddress,"registered address identified as the headquarters address for BGC Partners, Inc.",core#definition
BGCPartnersIncLegalEntityIdentifierRegistryEntry,"BGC Partners, Inc. legal entity identifier registry entry",rdf-schema#label
Tradition,Tradition functional entity that is a financial service and market data provider and division of Compagnie Financiere Tradition,core#definition
ReferenceDealers,owl#NamedIndividual,22-rdf-syntax-ns#type
ICEBenchmarkPublisher,ICE benchmark publisher,rdf-schema#label
ReferenceBanks,"market data provider of interest rate benchmarks representing a group of one or more banks that either individually, or in aggregate, provide quoted rates that contribute to the benchmark",core#definition
FenicsMarketData,BGCPartnersInc-US-DE,isPlayedBy
,MarketDataProviders.rdf version of this ontology was revised to update the LEI URIs to the new form published by the GLEIF on data.world.,core#changeNote
SwapMarker,owl#NamedIndividual,22-rdf-syntax-ns#type
BGCPartnersIncHeadquartersAddress,ConventionalStreetAddress,22-rdf-syntax-ns#type
FenicsMarketData,"BGCantor Market Data, L.P.",wasFormerlyKnownAs
BGCPartnersIncBusinessEntityIdentifier,3051512,hasTag
ICEBenchmarkPublisher,"the ICE Benchmark Administration functional entity that is an international financial information publisher, responsible for the publication of ICE LIBOR, ICE Swap Rate, LBMA Gold Price and ISDA SIMM benchmarks",core#definition
ReferenceBanks,Collection,22-rdf-syntax-ns#type
BGCPartnersIncDateEstablished,"date that BGC Partners, Inc. was incorporated with the Delaware Division of Corporations",core#definition
,MarketDataProviders.rdf version of this ontology was revised to reflect the move of market data provider from interest rates in IND to publishers in BE.,core#changeNote
ReferenceDealers,MarketDataProvider,22-rdf-syntax-ns#type
BGCPartnersIncHeadquartersAddress,New_York,hasMunicipality
FenicsMarketData,owl#NamedIndividual,22-rdf-syntax-ns#type
BGCPartnersIncDateEstablished,owl#NamedIndividual,22-rdf-syntax-ns#type
BoardOfGovernorsOfTheFederalReserveSystem,InterestRateAuthority,22-rdf-syntax-ns#type
BGCPartnersIncBusinessEntityIdentifier,BGCPartnersInc-US-DE,identifies
L-TF1LXM1YNB81WKUH5G19-LEI,owl#NamedIndividual,22-rdf-syntax-ns#type
BGCPartnersIncBusinessEntityIdentifier,"Delaware Division of Corporations business entity identifier for BGC Partners, Inc. b",core#definition
EuropeanMoneyMarketsInstituteBenchmarkPublisher,EuropeanMoneyMarketsInstitute,isPlayedBy
BGCPartnersIncLegalEntityIdentifierRegistryEntry,IssuedStatus,hasRegistrationStatus
,,owl#imports
BGCPartnersIncDateEstablished,Date,22-rdf-syntax-ns#type
EuropeanBankingRegulatoryAgencyAndCentralBank,owl#NamedIndividual,22-rdf-syntax-ns#type
,MarketDataProviders.rdf version of this ontology was revised to replace references to the legacy LCC UnitedStates country representation with UnitedStatesOfAmerica.,core#changeNote
SwapMarker,MarketDataProvider,22-rdf-syntax-ns#type
LSEGFinancialSolutionsAsMarketDataProvider,owl#NamedIndividual,22-rdf-syntax-ns#type
BGCPartnersInc-US-DE,"BGC Partners, Inc. US-DE",hasLegalName
BGCPartnersIncLegalEntityIdentifierRegistryEntry,L-TF1LXM1YNB81WKUH5G19-LEI,comprises
BGCPartnersInc-US-DE,BGCPartnersIncHeadquartersAddress,hasHeadquartersAddress
BGCPartnersInc-US-DE,Cantor Fitzgerald,hasPriorLegalName
FederalReserveBoardH.15RateResetTimeOfDay,T16:15:00,hasTimeValue
BGCPartnersIncLegalEntityIdentifierRegistryEntry,2021-05-17T15:24:00,hasRegistrationRevisionDate
,,owl#versionIRI
LSEGFinancialSolutionsAsMarketDataProvider,"Note that LSEG Financial Group was formerly known as Refinitiv, and before that, the market data division of Thomson Reuters.",explanatoryNote
,owl#Ontology,22-rdf-syntax-ns#type
ICEBenchmarkPublisher,index,adaptedFrom
BGCPartnersInc-US-DE,CorporationServiceCompany,hasLegalAgent
L-TF1LXM1YNB81WKUH5G19-LEI,TF1LXM1YNB81WKUH5G19,hasTag
ICEBenchmarkPublisher,InterestRateAuthority,22-rdf-syntax-ns#type
,"MarketDataProviders.rdf version of this ontology was revised to replace uses of hasTag in Relations with hasTag from LCC, as the more complex union of datatypes in the Relations concept is not needed here.",core#changeNote
FederalReserveBoardH.15RateResetTimeOfDay,the time of day that the Federal Reserve Board publishes Selected Interest Rates (Daily) in Schedule H.15,core#definition
BGCPartnersIncDateEstablished,1999-06-03,hasDateValue
BGCPartnersInc-US-DE,legal entity that is a Delaware Corporation,core#definition
BGCPartnersInc-US-DE,owl#NamedIndividual,22-rdf-syntax-ns#type
ReferenceBanks,owl#NamedIndividual,22-rdf-syntax-ns#type
BGCPartnersIncLegalEntityIdentifierRegistryEntry,"legal entity identifier registry entry for BGC Partners, Inc.",core#definition
BloombergLP,MarketDataProvider,22-rdf-syntax-ns#type
ReferenceDealers,"market data provider of interest rate benchmarks representing a group of one or more swap dealers that either individually, or in aggregate, provide quoted rates that contribute to the benchmark",core#definition
ThomsonReuters,owl#NamedIndividual,22-rdf-syntax-ns#type
FederalReserveBoardH.15RateResetTimeOfDay,New_York,hasBusinessCenter
BGCPartnersInc-US-DE,BGCPartnersIncDateEstablished,hasDateEstablished
BGCPartnersInc-US-DE,StockCorporation,22-rdf-syntax-ns#type
BoardOfGovernorsOfTheFederalReserveSystem,owl#NamedIndividual,22-rdf-syntax-ns#type
BGCPartnersIncLegalEntityIdentifierRegistryEntry,LegalEntityIdentifierRegistryEntry,22-rdf-syntax-ns#type
BGCPartnersIncBusinessEntityIdentifier,"BGC Partners, Inc. business entity identifier",rdf-schema#label
Tradition,FinancialServiceProvider,22-rdf-syntax-ns#type
