source_id,target_id,relationship
CurrencyConversionService,ForeignExchangeService,rdf-schema#subClassOf
Na5ed6c1c267047d59e523de6af189b1f,FinancialServiceProvider,22-rdf-syntax-ns#first
CurrencyForwardRate,owl#Class,22-rdf-syntax-ns#type
N6e893b8eb56a41b5a7acee632ac1b0b3,owl#Restriction,22-rdf-syntax-ns#type
CurrencyForwardRate,"rate of exchange between two currencies for settlement at some future point in time, expressed as a premium on the spot rate",core#definition
InternationalElectronicFundsTransferService,international wire transfer,synonym
hasQuotedExchangeRate,rate of exchange between two currencies as specified as of some date and time as quoted by a specific source,core#definition
CurrencySpotSellRate,owl#Class,22-rdf-syntax-ns#type
hasExchangeRateQuotationSource,indicates the origin of a quoted exchange rate,core#definition
,ForeignExchange.rdf version of this ontology was modified per the issue resolutions identified in the FIBO IND 1.0 FTF 1 report.,core#changeNote
CurrencySpotMidRate,currency spot mid rate,rdf-schema#label
,"ForeignExchange.rdf version of this ontology was modified per the issue resolutions identified in the FIBO IND 1.0 FTF 2 report, namely, to take advantage of content added via the FIBO FND 1.1 with respect to higher-level concepts of Rate, ExchangeRate, and InterestRate.",core#changeNote
N81dfdfe4c2d344efbd42dd1f95643718,N6477b94a6f2e4afebc52326cbd168989,22-rdf-syntax-ns#rest
CurrencySpotBuyRate,CurrencySpotRate,rdf-schema#subClassOf
isPremiumOn,QuotedExchangeRate,rdf-schema#range
Ned44e912c9a24d5282468b4b6ad36ae0,hasConstituent,owl#onProperty
Ned44e912c9a24d5282468b4b6ad36ae0,ExchangeRate,owl#someValuesFrom
N2ce66093e9154969b0228d665fa2cb01,hasExchangeRateQuotationSource,owl#onProperty
QuotedExchangeRate,N2ce66093e9154969b0228d665fa2cb01,rdf-schema#subClassOf
QuotedExchangeRate,An exchange rate of R represents a rate of R units of the quoted currency to 1 unit of the base currency.,explanatoryNote
hasQuotationSettlementBasis,hasDuration,rdf-schema#subPropertyOf
ExchangeRateVolatility,Volatility,rdf-schema#subClassOf
,ForeignExchange.rdf version of this ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,core#changeNote
hasQuotationBlockAmountBasis,MonetaryAmount,rdf-schema#range
N2c1b21f476df4297868390067bc3367b,owl#Restriction,22-rdf-syntax-ns#type
hasQuotationBlockAmountBasis,has quotation block amount basis,rdf-schema#label
CurrencySpotVolatility,ExchangeRateVolatility,rdf-schema#subClassOf
CurrencyForwardRateVolatility,owl#Class,22-rdf-syntax-ns#type
InternationalElectronicFundsTransferService,"electronic funds transfer (EFT) service involving the transfer of funds across national borders, that may also involve currency conversion",core#definition
ExchangeRateVolatility,N2c1b21f476df4297868390067bc3367b,rdf-schema#subClassOf
Nc83424f39c5846f48b793ceb01aa85a9,owl#Restriction,22-rdf-syntax-ns#type
,ForeignExchange.rdf version of this ontology was modified to eliminate deprecated elements.,core#changeNote
QuotedExchangeRate,ExchangeRate,rdf-schema#subClassOf
InternationalElectronicFundsTransferService,international electronic funds transfer service,rdf-schema#label
CurrencySpotRate,currency spot rate,rdf-schema#label
N693fdc7f4bfe48458baf0f7d663afd3b,owl#Class,22-rdf-syntax-ns#type
CurrencyForwardRate,currency forward rate,rdf-schema#label
ForeignExchangeService,owl#Class,22-rdf-syntax-ns#type
hasQuoteCurrency,indicates the quote currency in an exchange rate; R units of this currency represent one unit of the base currency,core#definition
hasQuoteCurrency,Currency,rdf-schema#range
InternationalElectronicFundsTransferService,ElectronicFundsTransferService,rdf-schema#subClassOf
,,owl#imports
hasQuoteCurrency,owl#ObjectProperty,22-rdf-syntax-ns#type
CurrencySpotBuyRate,owl#Class,22-rdf-syntax-ns#type
CurrencyForwardRate,QuotedExchangeRate,rdf-schema#subClassOf
CurrencySpotMidRate,CurrencySpotRate,rdf-schema#subClassOf
ExchangeRateVolatility,"Volatility is modeled here using a structured collection, comprised of a series of individual exchange rates (either projected or prior quoted rates), dates, and the source for those rates for some overall period of time",usageNote
CurrencySpotVolatility,N6e893b8eb56a41b5a7acee632ac1b0b3,rdf-schema#subClassOf
ExchangeRateStructure,Ned44e912c9a24d5282468b4b6ad36ae0,rdf-schema#subClassOf
Ndcdb537c39964f2cbdf3c644fd0916e9,Na5ed6c1c267047d59e523de6af189b1f,22-rdf-syntax-ns#rest
N6477b94a6f2e4afebc52326cbd168989,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
hasQuotationSettlementBasis,QuotedExchangeRate,rdf-schema#domain
N110dda58668e42ebbf193b45738af779,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
Na5ed6c1c267047d59e523de6af189b1f,N110dda58668e42ebbf193b45738af779,22-rdf-syntax-ns#rest
N6e893b8eb56a41b5a7acee632ac1b0b3,isVolatilityOf,owl#onProperty
,,owl#versionIRI
ForeignExchangeService,foreign exchange service,rdf-schema#label
isPremiumOn,CurrencyForwardRate,rdf-schema#domain
hasQuotationBlockAmountBasis,owl#ObjectProperty,22-rdf-syntax-ns#type
CurrencyForwardRateVolatility,measure of exchange rate fluctuation based on a range of projected values for exchange rates,core#definition
ExchangeRateVolatility,statistical measure of the rate of change in the rate at which one currency can be exchanged for another,core#definition
