source_id,target_id,relationship
RUB-Annual_Swap_Rate-11_00-BGCANTOR,FenicsMarketData,isProvidedBy
NOK-NOWA-OIS_Compound,"Per 2021 ISDA Interest Rate Derivatives Definitions Floating Rate Matrix, as amended through the date on which parties enter into the relevant transaction.",explanatoryNote
USD-3M_LIBOR_SWAP-CME_vs_LCH-ICAP-Bloomberg,USD-3M LIBOR SWAP-CME vs LCH-ICAP-Bloomberg,rdf-schema#label
EUR-EURIBOR_ICE_Swap_Rate-11_00,InterestRateBenchmark,22-rdf-syntax-ns#type
USD-OIS-11_00-BGCANTOR,FenicsMarketData,isProvidedBy
USD-TBILL-H.15,USD-TBILL-H.15,abbreviation
CHF-SARON_Average_6M,owl#NamedIndividual,22-rdf-syntax-ns#type
NZD-BKBM_Bid,NZD-BKBM Bid,abbreviation
EUR-6M_EURIBOR_SWAP-EUREX_vs_LCH-ICAP-Bloomberg,BloombergLP,isProvidedBy
SEK-SWESTR_Average_3M,SEK-SWESTR Average 3M,abbreviation
CNY-Fixing_Repo_Rate,YuanRenminbi,hasReferenceCurrency
AUD-BBSW_Semi_Annual_Swap_Rate_ICAP,AustralianDollar,hasReferenceCurrency
AUD-Semi-Annual_Swap_Rate-BGCANTOR-Reference_Banks,AustralianDollar,hasReferenceCurrency
CAD-TBILL-Reference_Banks,"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
USD-BA-H.15,USDollar,hasReferenceCurrency
TRY-Annual_Swap_Rate-11_15-BGCANTOR,FenicsMarketData,isProvidedBy
CNY-Deposit_Rate,InterestRateBenchmark,22-rdf-syntax-ns#type
CHF-6M_LIBOR_SWAP-EUREX_vs_LCH-ICAP-Bloomberg,owl#NamedIndividual,22-rdf-syntax-ns#type
USD-OIS-4_00-TRADITION,owl#NamedIndividual,22-rdf-syntax-ns#type
HKD-Quarterly-Annual_Swap_Rate-Reference_Banks,ThreeMonths,hasTenor
USD-LIBOR_ICE_Swap_Rate-15_00,"Per 2021 ISDA Interest Rate Derivatives Definitions Floating Rate Matrix, as amended through the date on which parties enter into the relevant transaction.",explanatoryNote
JPY-Annual_Swap_Rate-11_00-TRADITION,Tradition,isProvidedBy
CAD-CDOR,CAD-CDOR,abbreviation
USD-Federal_Funds-Reference_Dealers,"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
GBP-Semi_Annual_Swap_Rate-4_15-TRADITION,GBP-Semi Annual Swap Rate-4:15-TRADITION,rdf-schema#label
GBP-SONIA-OIS-11_00-ICAP,"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
DKK-DESTR_Compounded_Index,DKK-DESTR Compounded Index,abbreviation
CAD-TBILL-Reuters,InterestRateBenchmark,22-rdf-syntax-ns#type
MXN-TIIE,MexicanPeso,hasReferenceCurrency
JPY-TONA_TSR-10_00,"Per 2021 ISDA Interest Rate Derivatives Definitions Floating Rate Matrix and 2006 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
JPY-BBSF-Bloomberg-10_00,Yen,hasReferenceCurrency
CHF-3M_LIBOR_SWAP-CME_vs_LCH-ICAP-Bloomberg,SwissFranc,hasReferenceCurrency
CNY_7-Repo_Compounding_Date,true,owl#deprecated
CAD-TBILL-Reference_Banks,InterestRateBenchmark,22-rdf-syntax-ns#type
EUR-EONIA,InterestRateBenchmark,22-rdf-syntax-ns#type
EUR-EURIBOR-Act_365-Bloomberg,BloombergLP,isProvidedBy
RON-ROBOR,RON-ROBOR,abbreviation
SGD-Semi-Annual_Currency_Basis_Swap_Rate-16_00-Tullett_Prebon,owl#NamedIndividual,22-rdf-syntax-ns#type
IDR-Semi_Annual_Swap_Rate-Non-deliverable-16_00-Tullett_Prebon,"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
USD-SOFR_Compounded_Index,USD-SOFR Compounded Index,abbreviation
GBP-SONIA-OIS-11_00-ICAP,InterestRateBenchmark,22-rdf-syntax-ns#type
SKK-BRIBOR-Reference_Banks,Euro,hasReferenceCurrency
MXN-TIIE-Banxico-Reference_Banks,MXN-TIIE-Banxico-Reference Banks,abbreviation
HKD-HIBOR,owl#NamedIndividual,22-rdf-syntax-ns#type
USD-OIS-3_00-NY-ICAP,"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
SGD-Semi-Annual_Swap_Rate-16_00-Tullett_Prebon,InterestRateBenchmark,22-rdf-syntax-ns#type
HUF-BUBOR-Reference_Banks,InterestRateBenchmark,22-rdf-syntax-ns#type
MXN-TIIE-Reference_Banks,MXN-TIIE-Reference Banks,rdf-schema#label
RUB-Annual_Swap_Rate-Reference_Banks,RussianRuble,hasReferenceCurrency
THB-THBFIX,InterestRateBenchmark,22-rdf-syntax-ns#type
SEK-SWESTR_Average_6M,"Per 2021 ISDA Interest Rate Derivatives Definitions Floating Rate Matrix and 2006 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
RUB-Annual_Swap_Rate-12_45-TRADITION,"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
USD-3M_LIBOR_SWAP-CME_vs_LCH-ICAP,InterestRateBenchmark,22-rdf-syntax-ns#type
USD-CMS-Telerate,"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
SGD-Semi-Annual_Swap_Rate-Reference_Banks,SGD-Semi-Annual Swap Rate-Reference Banks,rdf-schema#label
COP-IBR-OIS_Compound,owl#NamedIndividual,22-rdf-syntax-ns#type
AUD-Semi-Annual_Swap_Rate-11_00-BGCANTOR,FenicsMarketData,isProvidedBy
HKD-Quarterly-Annual_Swap_Rate-11_00-BGCANTOR,HKD-Quarterly-Annual Swap Rate-11:00-BGCANTOR,rdf-schema#label
HKD-HONIA-OIS_Compound,InterestRateBenchmark,22-rdf-syntax-ns#type
ISK-REIBOR-Reference_Banks,owl#NamedIndividual,22-rdf-syntax-ns#type
USD-OIS-3_00-NY-ICAP,InterestRateBenchmark,22-rdf-syntax-ns#type
CHF-SARON_Average_3M,InterestRateBenchmark,22-rdf-syntax-ns#type
CHF_USD-Basis_Swaps-11_00-ICAP,SwissFranc,hasReferenceCurrency
HUF-HUFONIA-OIS_Compound,Forint,hasReferenceCurrency
USD-TBILL-H.15-Bloomberg,BloombergLP,isProvidedBy
EUR_EURIBOR-Annual_Bond_Swap_vs_1m-11_00-ICAP,EUR EURIBOR-Annual Bond Swap vs 1m-11:00-ICAP,abbreviation
USD-Prime,USD-Prime,abbreviation
ZAR-JIBAR-Reference_Banks,ZAR-JIBAR-Reference Banks,rdf-schema#label
CNY-Quarterly_7_day_Repo_Non_Deliverable_Swap_Rate-TRADITION-Reference_Banks,InterestRateBenchmark,22-rdf-syntax-ns#type
ZAR-ZARONIA-OIS_Compound,ZAR-ZARONIA-OIS Compound,abbreviation
PHP-PHIREF-BAP,PHP-PHIREF-BAP,rdf-schema#label
PHP-PHIREF,PHP-PHIREF,abbreviation
EUR-3M_EURIBOR_SWAP-EUREX_vs_LCH-ICAP-Bloomberg,InterestRateBenchmark,22-rdf-syntax-ns#type
EUR-6M_EURIBOR_SWAP-EUREX_vs_LCH-ICAP-Bloomberg,InterestRateBenchmark,22-rdf-syntax-ns#type
SGD-Semi-Annual_Swap_Rate-ICAP-Reference_Banks,"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
JPY-TSR-Reference_Banks,owl#NamedIndividual,22-rdf-syntax-ns#type
TRY-TLREF,TRY-TLREF,rdf-schema#label
EUR-Annual_Swap_Rate-3_Month,Euro,hasReferenceCurrency
,,owl#versionIRI
EUR-Annual_Swap_Rate-10_00-SwapMarker,EUR-Annual Swap Rate-10:00-SwapMarker,rdf-schema#label
INR-Semi-Annual_Swap_Rate-11_30-BGCANTOR,"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
DKK-DESTR_Compounded_Index,"Per 2021 ISDA Interest Rate Derivatives Definitions Floating Rate Matrix, as amended through the date on which parties enter into the relevant transaction.",explanatoryNote
EUR-3M_EURIBOR_SWAP-CME_vs_LCH-ICAP-Bloomberg,ThreeMonths,hasTenor
GBP-SONIA_ICE_Compounded_Index_0_Floor,"Per 2021 ISDA Interest Rate Derivatives Definitions Floating Rate Matrix and 2006 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction.",explanatoryNote
USD-LIBOR_ICE_Swap_Rate-11_00,USD-LIBOR ICE Swap Rate-11:00,rdf-schema#label
USD-CRITR,InterestRateBenchmark,22-rdf-syntax-ns#type
HKD-ISDA-Swap_Rate-11_00,HKD-ISDA-Swap Rate-11:00,rdf-schema#label
USD-Treasury_Rate-ICAP_BrokerTec,USD-Treasury Rate-ICAP BrokerTec,abbreviation
