id,type,name
"FunctionalEntities.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate.",Entity,"FunctionalEntities.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate."
"FunctionalEntities.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.1 RTF report. Changes include deprecation of the SoleProprietorship class and making it equivalent to the class with the same name in the Sole Proprietorships ontology. This version also introduces a new FunctionalEntity class, as the parent of FunctionalBusinessEntity in this ontology and as the parent of Government in the GovernmentEntities ontology.",Entity,"FunctionalEntities.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.1 RTF report. Changes include deprecation of the SoleProprietorship class and making it equivalent to the class with the same name in the Sole Proprietorships ontology. This version also introduces a new FunctionalEntity class, as the parent of FunctionalBusinessEntity in this ontology and as the parent of Government in the GovernmentEntities ontology."
"Copyright (c) 2013-2024 Object Management Group, Inc.",Entity,"Copyright (c) 2013-2024 Object Management Group, Inc."
organization owned by and operated for the benefit of those using its services,Entity,organization owned by and operated for the benefit of those using its services
family office,Entity,family office
"Associations include trade or business associations, industry sector-specific groups, and professional associations, among others. They also commonly include cooperative farms and markets.",Entity,"Associations include trade or business associations, industry sector-specific groups, and professional associations, among others. They also commonly include cooperative farms and markets."
provides a text description of the sector to which the code applies,Entity,provides a text description of the sector to which the code applies
functional business entity,Entity,functional business entity
MerchantCategoryCodeScheme,Entity,MerchantCategoryCodeScheme
not-for-profit organization that is owned by and acts on behalf of its members,Entity,not-for-profit organization that is owned by and acts on behalf of its members
Organization,Entity,Organization
FunctionalEntities.rdf version of this ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,Entity,FunctionalEntities.rdf version of this ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).
MerchantCategoryCode,Entity,MerchantCategoryCode
ServiceProvider,Entity,ServiceProvider
N197c5b3747c94015a8f9dae47a50e513,Entity,N197c5b3747c94015a8f9dae47a50e513
FunctionalEntities.rdf version of this ontology was modified to generalize certain unions where they were no longer required and eliminate an unused import.,Entity,FunctionalEntities.rdf version of this ontology was modified to generalize certain unions where they were no longer required and eliminate an unused import.
party engaged in the purchase and sales of goods produced by others for profit,Entity,party engaged in the purchase and sales of goods produced by others for profit
code used internationally to classify a merchant,Entity,code used internationally to classify a merchant
FamilyOffice,Entity,FamilyOffice
ISO 18245:2003 Retail financial services - Merchant category codes,Entity,ISO 18245:2003 Retail financial services - Merchant category codes
N75da9638c1f94666941efe23d1117545,Entity,N75da9638c1f94666941efe23d1117545
"or the descriptions of the service categories are frequently used in credit card and other banking transactions for analysis, transaction classification, such as for use in promotional rewards, and sometimes tax-related purposes.",Entity,"or the descriptions of the service categories are frequently used in credit card and other banking transactions for analysis, transaction classification, such as for use in promotional rewards, and sometimes tax-related purposes."
merchant,Entity,merchant
Functional Entities Ontology,Entity,Functional Entities Ontology
Nb3a6bb1c94bd4a0db9b64724dbb493d1,Entity,Nb3a6bb1c94bd4a0db9b64724dbb493d1
syndicate participant,Entity,syndicate participant
hasTag,Entity,hasTag
N59ac42342588462b9531c1e6d96f276a,Entity,N59ac42342588462b9531c1e6d96f276a
"This ontology defines the fundamental concepts for entities defined by their function, such as the relationship to the various forms which one or another functionally-defined entity may take. It also includes a number of basic types of entity defined by function, such as business and non-profit. The concepts in this ontology are intended to be extensible in other ontologies which may be dedicated to specific kinds of functionally-defined business entity or organization.",Entity,"This ontology defines the fundamental concepts for entities defined by their function, such as the relationship to the various forms which one or another functionally-defined entity may take. It also includes a number of basic types of entity defined by function, such as business and non-profit. The concepts in this ontology are intended to be extensible in other ontologies which may be dedicated to specific kinds of functionally-defined business entity or organization."
NotForProfitOrganization,Entity,NotForProfitOrganization
MerchantIdentifier,Entity,MerchantIdentifier
hasMerchantCategoryDescription,Entity,hasMerchantCategoryDescription
22-rdf-syntax-ns#nil,Entity,22-rdf-syntax-ns#nil
N16c942bce5a94c4cb0d16258478c9297,Entity,N16c942bce5a94c4cb0d16258478c9297
FunctionalEntities.rdf version of this ontology was modified to address text formatting hygiene issues.,Entity,FunctionalEntities.rdf version of this ontology was modified to address text formatting hygiene issues.
N76124918894b4dae8fc494dbeb3f1c5d,Entity,N76124918894b4dae8fc494dbeb3f1c5d
association,Entity,association
Identifier,Entity,Identifier
functional entity,Entity,functional entity
owl#Class,Entity,owl#Class
OrganizationIdentifier,Entity,OrganizationIdentifier
N6870226b93d24e4c8bc69b30125c349d,Entity,N6870226b93d24e4c8bc69b30125c349d
Association,Entity,Association
OrganizationMember,Entity,OrganizationMember
classifies,Entity,classifies
has merchant category description,Entity,has merchant category description
Ndf9cbe512d5947c8bcf5cc3a76e76e7f,Entity,Ndf9cbe512d5947c8bcf5cc3a76e76e7f
owl#Ontology,Entity,owl#Ontology
FunctionalEntity,Entity,FunctionalEntity
FunctionalEntities.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.,Entity,FunctionalEntities.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.
Ne5d754610c904832b31b42b9c172a293,Entity,Ne5d754610c904832b31b42b9c172a293
CooperativeSociety,Entity,CooperativeSociety
SyndicateMember,Entity,SyndicateMember
A syndicate is a temporary alliance formed by people or businesses to handle a large transaction that would be hard to execute individually. Syndication makes it easy for businesses to pool their resources and share risks.,Entity,A syndicate is a temporary alliance formed by people or businesses to handle a large transaction that would be hard to execute individually. Syndication makes it easy for businesses to pool their resources and share risks.
party defined in terms of a function it performs,Entity,party defined in terms of a function it performs
FunctionalEntities.rdf version of this ontology was modified by the FIBO 2.0 revision to address missing labels and definitions on the deprecated sole proprietorship class to match those in the equivalent class.,Entity,FunctionalEntities.rdf version of this ontology was modified by the FIBO 2.0 revision to address missing labels and definitions on the deprecated sole proprietorship class to match those in the equivalent class.
merchant category code scheme,Entity,merchant category code scheme
