source_id,target_id,relationship
GovernmentOfThePeoplesRepublicOfChina,China,governs
GovernmentOfTheDemocraticPeoplesRepublicOfKorea,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfChina,中華民國,rdf-schema#label
GovernmentOfThePeoplesRepublicOfChina,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfMongolia,sovereign state and polity that is Mongolia,core#definition
JurisdictionOfMacao,jurisdiction of Macao,rdf-schema#label
JurisdictionOfJapan,"jurisdiction of the judiciary of Japan, which is the system of courts, divided into four basic tiers including the Supreme Court and three levels of lower courts, that interprets and applies the law in Japan",core#definition
JurisdictionOfJapan,Japan,hasReach
JurisdictionOfTheDemocraticPeoplesRepublicOfKorea,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfChina,Macao,hasSharedSovereigntyOver
JurisdictionOfJapan,GovernmentOfJapan,isJurisdictionOf
JurisdictionOfMacao,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfChina,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfChina,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfMongolia,Mongolia,hasReach
StateOfTaiwan,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfJapan,state of Japan,rdf-schema#label
GovernmentOfThePeoplesRepublicOfChina,Government of the People's Republic of China,rdf-schema#label
GovernmentOfTheRepublicOfKorea,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheMacaoSpecialAdministrativeRegionOfThePeoplesRepublicOfChina,Government of the Macao Special Administrative Region of the People's Republic of China,rdf-schema#label
StateOfJapan,sovereign state and polity that is Japan,core#definition
GovernmentOfJapan,Government of Japan,rdf-schema#label
GovernmentOfJapan,JurisdictionOfJapan,hasJurisdiction
StateOfMongolia,GovernmentOfMongolia,isRepresentedBy
JurisdictionOfTheRepublicOfKorea,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfMongolia,JurisdictionOfMongolia,hasJurisdiction
,EasternAsiaGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to address text formatting hygiene issues.,core#changeNote
JurisdictionOfTheDemocraticPeoplesRepublicOfKorea,KoreaDemocraticPeoplesRepublicOf,hasReach
GovernmentOfTheHongKongSpecialAdministrativeRegionOfThePeoplesRepublicOfChina,devolved executive-led system within a socialist republic that is a metropolitan area and special administrative region of the People's Republic of China on the eastern Pearl River Delta of the South China Sea,core#definition
RegionalStateOfHongKong,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfSouthKorea,state of South Korea,rdf-schema#label
JurisdictionOfTheRepublicOfChina,jurisdiction of the Republic of China,rdf-schema#label
GovernmentOfTheDemocraticPeoplesRepublicOfKorea,JurisdictionOfTheDemocraticPeoplesRepublicOfKorea,hasJurisdiction
,"This ontology provides government entities and jurisdictions for countries that are defined as being part of Eastern Asia in the U.N. M49 codes, primarily those that are considered independent countries in ISO 3166, or are important from a banking perspective.",abstract
JurisdictionOfChina,jurisdiction of China,rdf-schema#label
GovernmentOfThePeoplesRepublicOfChina,JurisdictionOfChina,hasJurisdiction
RegionalStateOfMacao,regional state of Macao,rdf-schema#label
StateOfTaiwan,regional state of Taiwan,rdf-schema#label
StateOfNorthKorea,state of North Korea,rdf-schema#label
GovernmentOfTheRepublicOfChina,"unitary semi-presidential constitutional republic whose neighbors include the People's Republic of China (PRC) to the northwest, Japan to the northeast, and the Philippines to the south",core#definition
