source_id,target_id,relationship
JurisdictionOfTheRepublicOfUzbekistan,Uzbekistan,hasReach
StateOfKazakhstan,sovereign state and polity that is Kazakhstan,core#definition
StateOfKyrgyzstan,GovernmentOfTheKyrgyzRepublic,isRepresentedBy
JurisdictionOfTheKyrgyzRepublic,Jurisdiction,22-rdf-syntax-ns#type
StateOfKyrgyzstan,state of Kyrgyzstan,rdf-schema#label
JurisdictionOfTurkmenistan,jurisdiction of Turkmenistan,rdf-schema#label
GovernmentOfTheKyrgyzRepublic,"unitary parliamentary secular constitutional republic in Central Asia, bordered by Kazakhstan, Uzbekistan, Tajikistan, and China",core#definition
GovernmentOfTheRepublicOfTajikistan,JurisdictionOfTheRepublicOfTajikistan,hasJurisdiction
GovernmentOfTheKyrgyzRepublic,NationalGovernment,22-rdf-syntax-ns#type
JurisdictionOfTheKyrgyzRepublic,GovernmentOfTheKyrgyzRepublic,isJurisdictionOf
GovernmentOfTheRepublicOfUzbekistan,Oʻzbekiston Respublikasi,rdf-schema#label
StateOfTajikistan,sovereign state and polity that is Tajikistan,core#definition
JurisdictionOfTheRepublicOfKazakhstan,Jurisdiction,22-rdf-syntax-ns#type
,Central Asia Government Entities and Jurisdictions Ontology,rdf-schema#label
JurisdictionOfTheRepublicOfUzbekistan,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfTurkmenistan,sovereign state and polity that is Turkmenistan,core#definition
StateOfTajikistan,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfKazakhstan,NationalGovernment,22-rdf-syntax-ns#type
,"This ontology provides government entities and jurisdictions for countries that are defined as being part of Central Asia in the U.N. M49 codes, primarily those that are considered independent countries in ISO 3166, or are important from a banking perspective.",abstract
GovernmentOfTheRepublicOfKazakhstan,Kazakhstan,governs
GovernmentOfTheRepublicOfTajikistan,"unitary dominant-party presidential constitutional secular republic in Central Asia, bordered by Afghanistan to the south, Uzbekistan to the west, Kyrgyzstan to the north and China to the east",core#definition
StateOfKyrgyzstan,Kyrgyzstan,hasFullSovereigntyOver
JurisdictionOfTurkmenistan,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfKazakhstan,Қазақстан Республикасы,rdf-schema#label
,,owl#imports
StateOfTajikistan,Tajikistan,hasFullSovereigntyOver
GovernmentOfTheRepublicOfUzbekistan,Uzbekistan,governs
JurisdictionOfTheRepublicOfTajikistan,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfTurkmenistan,owl#NamedIndividual,22-rdf-syntax-ns#type
,,owl#versionIRI
JurisdictionOfTurkmenistan,GovernmentOfTurkmenistan,isJurisdictionOf
GovernmentOfTheRepublicOfTajikistan,Tajikistan,governs
GovernmentOfTurkmenistan,Turkmenistan,governs
JurisdictionOfTheRepublicOfKazakhstan,Kazakhstan,hasReach
,owl#Ontology,22-rdf-syntax-ns#type
JurisdictionOfTheKyrgyzRepublic,Kyrgyzstan,hasReach
GovernmentOfTheKyrgyzRepublic,Government of the Kyrgyz Republic,rdf-schema#label
GovernmentOfTheRepublicOfUzbekistan,"unitary presidential constitutional secular republic in Central Asia, bordered by Kazakhstan to the north, Kyrgyzstan to the northeast, Tajikistan to the southeast, Afghanistan to the south, Turkmenistan and the autonomous republic of Karakalpakstan to the south-west",core#definition
GovernmentOfTurkmenistan,Türkmenistan,rdf-schema#label
JurisdictionOfTheRepublicOfKazakhstan,jurisdiction of the Republic of Kazakhstan,rdf-schema#label
StateOfUzbekistan,GovernmentOfTheRepublicOfUzbekistan,isRepresentedBy
StateOfTajikistan,state of Tajikistan,rdf-schema#label
StateOfTajikistan,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfTajikistan,"jurisdiction of the judiciary of Tajikistan, which is the system of courts that interprets and applies the law in Tajikistan",core#definition
StateOfUzbekistan,Uzbekistan,hasFullSovereigntyOver
StateOfKazakhstan,GovernmentOfTheRepublicOfKazakhstan,isRepresentedBy
StateOfUzbekistan,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTurkmenistan,"jurisdiction of the judiciary of Turkmenistan, which is the system of courts, including the Supreme Court of Turkmenistan and its divisions, that interprets and applies the law in Turkmenistan",core#definition
JurisdictionOfTheRepublicOfUzbekistan,Jurisdiction,22-rdf-syntax-ns#type
,"Copyright (c) 2021-2023 Object Management Group, Inc.",copyright
StateOfUzbekistan,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheKyrgyzRepublic,jurisdiction of the Kyrgyz Republic,rdf-schema#label
GovernmentOfTheRepublicOfUzbekistan,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfTajikistan,Tajikistan,hasReach
,The initial version of this ontology reflects the national level only.,core#scopeNote
GovernmentOfTheKyrgyzRepublic,JurisdictionOfTheKyrgyzRepublic,hasJurisdiction
StateOfTurkmenistan,SovereignState,22-rdf-syntax-ns#type
StateOfKazakhstan,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfTajikistan,jurisdiction of the Republic of Tajikistan,rdf-schema#label
StateOfKyrgyzstan,sovereign state and polity that is Kyrgyzstan,core#definition
GovernmentOfTurkmenistan,NationalGovernment,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfUzbekistan,GovernmentOfTheRepublicOfUzbekistan,isJurisdictionOf
GovernmentOfTheRepublicOfKazakhstan,"unitary dominant-party presidential constitutional republic in Central Asia, bordered by Russia in the north, China in the east, and Kyrgyzstan, Uzbekistan, and Turkmenistan in the south while also adjoining a large part of the Caspian Sea in the southwest",core#definition
StateOfKyrgyzstan,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfKazakhstan,GovernmentOfTheRepublicOfKazakhstan,isJurisdictionOf
GovernmentOfTheKyrgyzRepublic,Кыргыз Республикасы,rdf-schema#label
StateOfTurkmenistan,state of Turkmenistan,rdf-schema#label
JurisdictionOfTheKyrgyzRepublic,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfKazakhstan,Government of the Republic of Kazakhstan,rdf-schema#label
JurisdictionOfTurkmenistan,Turkmenistan,hasReach
JurisdictionOfTheRepublicOfKazakhstan,"jurisdiction of the judiciary of Kazakhstan, which is the system of courts that interprets and applies the law in Kazakhstan",core#definition
StateOfTajikistan,GovernmentOfTheRepublicOfTajikistan,isRepresentedBy
JurisdictionOfTheRepublicOfUzbekistan,"jurisdiction of the judiciary of Uzbekistan, which is the system of courts that interprets and applies the law in Uzbekistan",core#definition
StateOfTurkmenistan,Turkmenistan,hasFullSovereigntyOver
JurisdictionOfTheRepublicOfTajikistan,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfUzbekistan,Government of the Republic of Uzbekistan,rdf-schema#label
,Release,hasMaturityLevel
GovernmentOfTheRepublicOfUzbekistan,JurisdictionOfTheRepublicOfUzbekistan,hasJurisdiction
JurisdictionOfTheRepublicOfKazakhstan,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfKazakhstan,state of Kazakhstan,rdf-schema#label
GovernmentOfTheRepublicOfTajikistan,Ҷумҳурии Тоҷикистон,rdf-schema#label
GovernmentOfTurkmenistan,Government of Turkmenistan,rdf-schema#label
,MIT,license
,CentralAsiaGovernmentEntitiesAndJurisdictions.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
StateOfUzbekistan,state of Uzbekistan,rdf-schema#label
GovernmentOfTheKyrgyzRepublic,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTurkmenistan,"unitary dominant-party presidential republic in Central Asia, bordered by Kazakhstan to the northwest, Uzbekistan to the north, east and northeast, Afghanistan to the southeast, Iran to the south and southwest and the Caspian Sea to the west",core#definition
StateOfKazakhstan,Kazakhstan,hasFullSovereigntyOver
GovernmentOfTheRepublicOfUzbekistan,NationalGovernment,22-rdf-syntax-ns#type
StateOfTurkmenistan,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfKazakhstan,JurisdictionOfTheRepublicOfKazakhstan,hasJurisdiction
GovernmentOfTheRepublicOfTajikistan,owl#NamedIndividual,22-rdf-syntax-ns#type
,"Copyright (c) 2021-2023 EDM Council, Inc.",copyright
JurisdictionOfTheRepublicOfUzbekistan,jurisdiction of the Republic of Uzbekistan,rdf-schema#label
StateOfKazakhstan,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfKazakhstan,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTurkmenistan,JurisdictionOfTurkmenistan,hasJurisdiction
JurisdictionOfTheKyrgyzRepublic,"jurisdiction of the judiciary of Kyrgyzstan, which is the system of courts, including the Supreme Court, that interprets and applies the law in Kyrgyzstan",core#definition
JurisdictionOfTheRepublicOfTajikistan,GovernmentOfTheRepublicOfTajikistan,isJurisdictionOf
JurisdictionOfTurkmenistan,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfKyrgyzstan,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfTurkmenistan,GovernmentOfTurkmenistan,isRepresentedBy
GovernmentOfTheRepublicOfTajikistan,NationalGovernment,22-rdf-syntax-ns#type
StateOfUzbekistan,sovereign state and polity that is Uzbekistan,core#definition
GovernmentOfTheKyrgyzRepublic,Kyrgyzstan,governs
GovernmentOfTheRepublicOfTajikistan,Government of the Republic of Tajikistan,rdf-schema#label
