id,type,name
Nicaraguan entity,Entity,Nicaraguan entity
JurisdictionOfElSalvador,Entity,JurisdictionOfElSalvador
Unitary dominant-party presidential constitutional republic whose president is both head of state and head of government,Entity,Unitary dominant-party presidential constitutional republic whose president is both head of state and head of government
PanamanianEntity,Entity,PanamanianEntity
"CentralAmericanGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate.",Entity,"CentralAmericanGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate."
CostaRicanEntity,Entity,CostaRicanEntity
"jurisdiction of the Supreme Court and Court of Appeals in Belize, with the Caribbean Court of Justice as the highest level of appeal for certain cases",Entity,"jurisdiction of the Supreme Court and Court of Appeals in Belize, with the Caribbean Court of Justice as the highest level of appeal for certain cases"
Nicaragua,Entity,Nicaragua
JurisdictionOfPanama,Entity,JurisdictionOfPanama
NicaraguanEntity,Entity,NicaraguanEntity
GovernmentOfTheRepublicOfElSalvador,Entity,GovernmentOfTheRepublicOfElSalvador
jurisdiction of Panama,Entity,jurisdiction of Panama
owl#NamedIndividual,Entity,owl#NamedIndividual
"jurisdiction of the Salvadorian judiciary, headed by the Supreme Court, which is composed of 15 judges, one of them being elected as President of the Judiciary",Entity,"jurisdiction of the Salvadorian judiciary, headed by the Supreme Court, which is composed of 15 judges, one of them being elected as President of the Judiciary"
"Copyright (c) 2020-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2020-2023 Object Management Group, Inc."
Government of the Republic of Honduras,Entity,Government of the Republic of Honduras
Honduras,Entity,Honduras
GovernmentOfTheRepublicOfGuatemala,Entity,GovernmentOfTheRepublicOfGuatemala
GuatemalanEntity,Entity,GuatemalanEntity
Honduran entity,Entity,Honduran entity
jurisdiction of ElSalvador,Entity,jurisdiction of ElSalvador
MIT,Entity,MIT
sovereign state and polity that is a Caribbean country located on the northeastern coast of Central America,Entity,sovereign state and polity that is a Caribbean country located on the northeastern coast of Central America
"jurisdiction of the judiciary of Guatemala, which is the system of courts that interprets and applies the law in Guatemala",Entity,"jurisdiction of the judiciary of Guatemala, which is the system of courts that interprets and applies the law in Guatemala"
JurisdictionOfHonduras,Entity,JurisdictionOfHonduras
GovernmentOfBelize,Entity,GovernmentOfBelize
República de Honduras,Entity,República de Honduras
JurisdictionOfGuatemala,Entity,JurisdictionOfGuatemala
Government of the Republic of El Salvador,Entity,Government of the Republic of El Salvador
Government of the Republic of Nicaragua,Entity,Government of the Republic of Nicaragua
JurisdictionOfCostaRica,Entity,JurisdictionOfCostaRica
jurisdiction of Nicaragua,Entity,jurisdiction of Nicaragua
Panamanian entity,Entity,Panamanian entity
jurisdiction of Costa Rica,Entity,jurisdiction of Costa Rica
"sovereign state and polity that is a Central American country bordered by Nicaragua to the north, the Caribbean Sea to the northeast, Panama to the southeast, the Pacific Ocean to the southwest, and Ecuador to the south of Cocos Island",Entity,"sovereign state and polity that is a Central American country bordered by Nicaragua to the north, the Caribbean Sea to the northeast, Panama to the southeast, the Pacific Ocean to the southwest, and Ecuador to the south of Cocos Island"
Panama,Entity,Panama
GovernmentOfTheRepublicOfCostaRica,Entity,GovernmentOfTheRepublicOfCostaRica
HonduranEntity,Entity,HonduranEntity
"sovereign state and polity that is the largest country in the Central American isthmus, bordered by Honduras to the northwest, the Caribbean to the east, Costa Rica to the south, and the Pacific Ocean to the southwest",Entity,"sovereign state and polity that is the largest country in the Central American isthmus, bordered by Honduras to the northwest, the Caribbean to the east, Costa Rica to the south, and the Pacific Ocean to the southwest"
GovernmentOfTheRepublicOfPanama,Entity,GovernmentOfTheRepublicOfPanama
