source_id,target_id,relationship
JurisdictionOfRomania,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfPoland,jurysdykcja Polski,rdf-schema#label
GovernmentOfRomania,Guvernul României,rdf-schema#label
JurisdictionOfSlovakia,Slovakia,hasReach
GovernmentOfTheSlovakRepublic,Vláda Slovenskej republiky,rdf-schema#label
GovernmentOfTheRepublicOfPoland,Rząd Rzeczpospolita Polska,rdf-schema#label
GovernmentOfTheRepublicOfBulgaria,Government of the Republic of Bulgaria,rdf-schema#label
PolishEntity,Poland,hasFullSovereigntyOver
JurisdictionOfMoldova,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfRomania,Romania,hasReach
HungarianEntity,Hungary,hasFullSovereigntyOver
GovernmentOfUkraine,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfBelarus,Government of the Republic of Belarus,rdf-schema#label
JurisdictionOfMoldova,jurisdicția Moldovei,rdf-schema#label
GovernmentOfTheRepublicOfBulgaria,JurisdictionOfBulgaria,hasJurisdiction
MoldovanEntity,sovereign state and polity that is Moldova,core#definition
JurisdictionOfUkraine,юрисдикція України,rdf-schema#label
JurisdictionOfSlovakia,GovernmentOfTheSlovakRepublic,isJurisdictionOf
JurisdictionOfRomania,GovernmentOfRomania,isJurisdictionOf
GovernmentOfHungary,Government of Hungary,rdf-schema#label
BulgarianEntity,SovereignState,22-rdf-syntax-ns#type
SlovakEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfHungary,NationalGovernment,22-rdf-syntax-ns#type
BulgarianEntity,Bulgaria,hasFullSovereigntyOver
RussianEntity,FederatedSovereignty,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfBulgaria,Правителство на Република България,rdf-schema#label
JurisdictionOfRomania,jurisdiction of Romania,rdf-schema#label
JurisdictionOfHungary,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfUkraine,Jurisdiction,22-rdf-syntax-ns#type
MoldovanEntity,Moldova,hasFullSovereigntyOver
GovernmentOfTheRepublicOfMoldova,Government of the Republic of Moldova,rdf-schema#label
UkranianEntity,Українське утворення,rdf-schema#label
RomanianEntity,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheRussianFederation,owl#NamedIndividual,22-rdf-syntax-ns#type
BulgarianEntity,sovereign state and polity that is Bulgaria,core#definition
MoldovanEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfRomania,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheCzechRepublic,NationalGovernment,22-rdf-syntax-ns#type
JurisdictionOfBelarus,юрисдикция Беларуси,rdf-schema#label
JurisdictionOfBulgaria,Bulgaria,hasReach
GovernmentOfTheCzechRepublic,JurisdictionOfCzechia,hasJurisdiction
GovernmentOfTheSlovakRepublic,NationalGovernment,22-rdf-syntax-ns#type
RomanianEntity,GovernmentOfRomania,isRepresentedBy
GovernmentOfTheRussianFederation,,rdf-schema#seeAlso
JurisdictionOfBelarus,Belarus,hasReach
GovernmentOfTheRepublicOfPoland,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfBulgaria,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfPoland,JurisdictionOfPoland,hasJurisdiction
GovernmentOfRomania,,rdf-schema#seeAlso
JurisdictionOfBulgaria,GovernmentOfTheRepublicOfBulgaria,isJurisdictionOf
GovernmentOfTheRepublicOfBelarus,"unitary presidential republic, a landlocked country in Eastern Europe bordered by Russia to the northeast, Ukraine to the south, Poland to the west, and Lithuania and Latvia to the northwest",core#definition
JurisdictionOfBelarus,jurisdiction of Belarus,rdf-schema#label
JurisdictionOfBelarus,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfPoland,,rdf-schema#seeAlso
