id,type,name
GovernmentOfTheRepublicOfTrinidadAndTobago,Entity,GovernmentOfTheRepublicOfTrinidadAndTobago
Government of Grenada,Entity,Government of Grenada
JurisdictionOfTheFederationOfSaintChristopherAndNevis,Entity,JurisdictionOfTheFederationOfSaintChristopherAndNevis
CaymanIslands,Entity,CaymanIslands
Government of Jamaica,Entity,Government of Jamaica
TrinidadianAndTobagonianEntity,Entity,TrinidadianAndTobagonianEntity
"unitary parliamentary constitutional monarchy, with the Queen of Saint Vincent and the Grenadines (Elizabeth II) as head of state represented locally by a governor-general, an Anglo-Caribbean country of several islands in the Lesser Antilles island arc, in the southeast Windward Islands, which lies in the West Indies at the southern end of the eastern border of the Caribbean Sea where the latter meets the Atlantic Ocean",Entity,"unitary parliamentary constitutional monarchy, with the Queen of Saint Vincent and the Grenadines (Elizabeth II) as head of state represented locally by a governor-general, an Anglo-Caribbean country of several islands in the Lesser Antilles island arc, in the southeast Windward Islands, which lies in the West Indies at the southern end of the eastern border of the Caribbean Sea where the latter meets the Atlantic Ocean"
CubanEntity,Entity,CubanEntity
Trinidadian and Tobagonian entity,Entity,Trinidadian and Tobagonian entity
sovereign state and polity that is The Bahamas,Entity,sovereign state and polity that is The Bahamas
SaintLucianEntity,Entity,SaintLucianEntity
"jurisdiction of the judiciary of Trinidad and Tobago, a hierarchical system comprising a Supreme Court of Judicature, a Magistracy and a Family Court, with final appeal on some matters decided by the Judicial Committee of the Privy Council (JCPC)",Entity,"jurisdiction of the judiciary of Trinidad and Tobago, a hierarchical system comprising a Supreme Court of Judicature, a Magistracy and a Family Court, with final appeal on some matters decided by the Judicial Committee of the Privy Council (JCPC)"
GovernmentOfSaintVincentAndTheGrenadines,Entity,GovernmentOfSaintVincentAndTheGrenadines
Cuba,Entity,Cuba
Government of Saint Lucia,Entity,Government of Saint Lucia
jurisdiction of Haiti,Entity,jurisdiction of Haiti
BarbadianEntity,Entity,BarbadianEntity
