id,type,name
ScotlandEntity,Entity,ScotlandEntity
JurisdictionOfGuernsey,Entity,JurisdictionOfGuernsey
"central government of the Bailiwick of Jersey, a self-governing dependency of the United Kingdom that is the largest of the Channel Islands between England and France",Entity,"central government of the Bailiwick of Jersey, a self-governing dependency of the United Kingdom that is the largest of the Channel Islands between England and France"
jurisdiction of the Courts of Northern Ireland,Entity,jurisdiction of the Courts of Northern Ireland
Tionól Thuaisceart Éireann,Entity,Tionól Thuaisceart Éireann
Judiciary_of_the_Isle_of_Man,Entity,Judiciary_of_the_Isle_of_Man
Manx entity,Entity,Manx entity
jurisdiction of the Supreme Courts of Scotland,Entity,jurisdiction of the Supreme Courts of Scotland
NorthernIreland,Entity,NorthernIreland
GovernmentOfTheUnitedKingdom,Entity,GovernmentOfTheUnitedKingdom
about-the-court-of-session,Entity,about-the-court-of-session
Courts_of_Northern_Ireland,Entity,Courts_of_Northern_Ireland
owl#NamedIndividual,Entity,owl#NamedIndividual
Courts_of_Scotland,Entity,Courts_of_Scotland
Gibraltar,Entity,Gibraltar
"jurisdiction of the judiciary of Jersey, headed by is the Bailiff, who as well as performing the judicial functions of a chief justice is also the President (presiding officer) of the States of Jersey and has certain civic, ceremonial and executive functions",Entity,"jurisdiction of the judiciary of Jersey, headed by is the Bailiff, who as well as performing the judicial functions of a chief justice is also the President (presiding officer) of the States of Jersey and has certain civic, ceremonial and executive functions"
Scotland,Entity,Scotland
Northern Ireland jurisdiction,Entity,Northern Ireland jurisdiction
GovernmentOfTheIsleOfMan,Entity,GovernmentOfTheIsleOfMan
Government of Guernsey,Entity,Government of Guernsey
regional devolved sovereignty that is Wales,Entity,regional devolved sovereignty that is Wales
Courts_of_England_and_Wales,Entity,Courts_of_England_and_Wales
UnitedKingdomJurisdiction,Entity,UnitedKingdomJurisdiction
Guernsey,Entity,Guernsey
This ontology provides government entities and jurisdictions for the United Kingdom of Great Britain and Northern Ireland use in other FIBO ontologies.,Entity,This ontology provides government entities and jurisdictions for the United Kingdom of Great Britain and Northern Ireland use in other FIBO ontologies.
Northern Ireland entity,Entity,Northern Ireland entity
MIT,Entity,MIT
Government of the United Kingdom,Entity,Government of the United Kingdom
Riaghaltas na h-Alba,Entity,Riaghaltas na h-Alba
courts-and-tribunals,Entity,courts-and-tribunals
federated sovereignty and polity that is the United Kingdom of Great Britain and Northern Ireland,Entity,federated sovereignty and polity that is the United Kingdom of Great Britain and Northern Ireland
EnglandAndWalesJurisdiction,Entity,EnglandAndWalesJurisdiction
"constitutional monarchy that is the government of the United Kingdom of Great Britain and Northern Ireland, including the monarch, who is the head of state and sovereign, prime minister, who is the head of government, and cabinet, parliament (House of Lords and House of Commons), and other agencies and institutions that comprise the government",Entity,"constitutional monarchy that is the government of the United Kingdom of Great Britain and Northern Ireland, including the monarch, who is the head of state and sovereign, prime minister, who is the head of government, and cabinet, parliament (House of Lords and House of Commons), and other agencies and institutions that comprise the government"
GovernmentOfScotland,Entity,GovernmentOfScotland
Cynulliad Cenedlaethol Cymru,Entity,Cynulliad Cenedlaethol Cymru
Gouvèrnément d'Guernési,Entity,Gouvèrnément d'Guernési
ScotlandJurisdiction,Entity,ScotlandJurisdiction
Government Entities and Jurisdictions for the United Kingdom of Great Britain and Northern Ireland Ontology,Entity,Government Entities and Jurisdictions for the United Kingdom of Great Britain and Northern Ireland Ontology
United Kingdom entity,Entity,United Kingdom entity
National Assembly for Wales,Entity,National Assembly for Wales
"jurisdiction of the judiciary of the Isle of Man, including the High Court of Justice of the Isle of Man, consisting of a Civil Division and an appeal division, called the Staff of Government Division",Entity,"jurisdiction of the judiciary of the Isle of Man, including the High Court of Justice of the Isle of Man, consisting of a Civil Division and an appeal division, called the Staff of Government Division"
regional devolved sovereignty that is Scotland,Entity,regional devolved sovereignty that is Scotland
Wales,Entity,Wales
Guernsey entity,Entity,Guernsey entity
jurisdiction of Guernsey,Entity,jurisdiction of Guernsey
IsleOfManEntity,Entity,IsleOfManEntity
Government of the Isle of Man,Entity,Government of the Isle of Man
Gouvèrnément d'Jèrri,Entity,Gouvèrnément d'Jèrri
Government of Jersey,Entity,Government of Jersey
England and Wales jurisdiction,Entity,England and Wales jurisdiction
default.aspx,Entity,default.aspx
Government of Scotland,Entity,Government of Scotland
DevolvedGovernment,Entity,DevolvedGovernment
"parliamentary representative democracy that is the central government of the Bailiwick of Guernsey, a self-governing dependency of the United Kingdom and one of the British Channel Islands off the coast of Normandy",Entity,"parliamentary representative democracy that is the central government of the Bailiwick of Guernsey, a self-governing dependency of the United Kingdom and one of the British Channel Islands off the coast of Normandy"
Government_of_the_United_Kingdom,Entity,Government_of_the_United_Kingdom
Law_of_Jersey#Judiciary,Entity,Law_of_Jersey#Judiciary
UnitedKingdomOfGreatBritainAndNorthernIreland,Entity,UnitedKingdomOfGreatBritainAndNorthernIreland
"Copyright (c) 2016-2023 EDM Council, Inc.",Entity,"Copyright (c) 2016-2023 EDM Council, Inc."
Scottish government,Entity,Scottish government
JurisdictionOfTheIsleOfMan,Entity,JurisdictionOfTheIsleOfMan
Welsh Assembly,Entity,Welsh Assembly
UKGovernmentEntitiesAndJurisdictions.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,Entity,UKGovernmentEntitiesAndJurisdictions.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.
jurisdiction of the Isle of Man,Entity,jurisdiction of the Isle of Man
"central government of the Isle of Man, a self-governing British Crown dependency in the Irish Sea between England and Ireland",Entity,"central government of the Isle of Man, a self-governing British Crown dependency in the Irish Sea between England and Ireland"
regional sovereignty and polity that is the Isle of Man,Entity,regional sovereignty and polity that is the Isle of Man
RegionalSovereignty,Entity,RegionalSovereignty
Guernsey#Politics,Entity,Guernsey#Politics
GB-WLS-Subdivision,Entity,GB-WLS-Subdivision
Northern_Ireland_Assembly,Entity,Northern_Ireland_Assembly
Release,Entity,Release
Welsh entity,Entity,Welsh entity
,Entity,
NorthernIrelandEntity,Entity,NorthernIrelandEntity
Scotland entity,Entity,Scotland entity
regional devolved sovereignty that is Northern Ireland,Entity,regional devolved sovereignty that is Northern Ireland
Jersey,Entity,Jersey
Scottish_Government,Entity,Scottish_Government
jurisdiction of the Courts of England and Wales,Entity,jurisdiction of the Courts of England and Wales
devolved government of Scotland,Entity,devolved government of Scotland
devolved government of Wales,Entity,devolved government of Wales
RegionalGovernment,Entity,RegionalGovernment
regional sovereignty and polity that is the Bailiwick of Guernsey,Entity,regional sovereignty and polity that is the Bailiwick of Guernsey
Manx Government,Entity,Manx Government
JerseyEntity,Entity,JerseyEntity
National_Assembly_for_Wales,Entity,National_Assembly_for_Wales
"Note that the Courts of the United Kingdom are separated into three separate jurisdictions, the Courts of England and Wales, Courts of Scotland and the Courts of Northern Ireland, as the United Kingdom does not have a single unified judicial system, aside from the courts specifically identified in the definition of this individual.",Entity,"Note that the Courts of the United Kingdom are separated into three separate jurisdictions, the Courts of England and Wales, Courts of Scotland and the Courts of Northern Ireland, as the United Kingdom does not have a single unified judicial system, aside from the courts specifically identified in the definition of this individual."
UKGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to include separate references to England and Wales in reach of the EnglandAndWalesJurisdiction.,Entity,UKGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to include separate references to England and Wales in reach of the EnglandAndWalesJurisdiction.
Isle of Man entity,Entity,Isle of Man entity
devolved government of Northern Ireland,Entity,devolved government of Northern Ireland
GuernseyEntity,Entity,GuernseyEntity
Jurisdiction,Entity,Jurisdiction
United Kingdom jurisdiction,Entity,United Kingdom jurisdiction
WelshEntity,Entity,WelshEntity
NorthernIrelandJurisdiction,Entity,NorthernIrelandJurisdiction
"UKGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate.",Entity,"UKGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate."
JurisdictionOfJersey,Entity,JurisdictionOfJersey
index.aspx,Entity,index.aspx
Senedd,Entity,Senedd
GovernmentOfJersey,Entity,GovernmentOfJersey
"jurisdiction of the Supreme Court of the United Kingdom, the tribunal system, including the Asylum and Immigration Tribunal and the Special Immigration Appeals Commission, Employment tribunals and the Employment Appeal Tribunal",Entity,"jurisdiction of the Supreme Court of the United Kingdom, the tribunal system, including the Asylum and Immigration Tribunal and the Special Immigration Appeals Commission, Employment tribunals and the Employment Appeal Tribunal"
Northern Ireland Assembly,Entity,Northern Ireland Assembly
jurisdiction of Jersey,Entity,jurisdiction of Jersey
British government,Entity,British government
Home.aspx,Entity,Home.aspx
"jurisdiction of the bailiwick judiciary of Guernsey, headed by its Bailiff, which is derived from a combination of Norman Customary Law and principles taken from English common law and Equity, as well as from statute law enacted by the competent legislature(s)",Entity,"jurisdiction of the bailiwick judiciary of Guernsey, headed by its Bailiff, which is derived from a combination of Norman Customary Law and principles taken from English common law and Equity, as well as from statute law enacted by the competent legislature(s)"
GB-ENG-Subdivision,Entity,GB-ENG-Subdivision
"Copyright (c) 2016-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2016-2023 Object Management Group, Inc."
UnitedKingdomEntity,Entity,UnitedKingdomEntity
IsleOfMan,Entity,IsleOfMan
NationalAssemblyForWales,Entity,NationalAssemblyForWales
NationalGovernment,Entity,NationalGovernment
GovernmentOfGuernsey,Entity,GovernmentOfGuernsey
Jersey entity,Entity,Jersey entity
Scotland jurisdiction,Entity,Scotland jurisdiction
owl#Ontology,Entity,owl#Ontology
Judiciaries_of_the_United_Kingdom,Entity,Judiciaries_of_the_United_Kingdom
Courts_of_the_United_Kingdom,Entity,Courts_of_the_United_Kingdom
NorthernIrelandAssembly,Entity,NorthernIrelandAssembly
regional sovereignty and polity that is the Bailiwick of Jersey,Entity,regional sovereignty and polity that is the Bailiwick of Jersey
SovereignState,Entity,SovereignState
"UKGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to add devolved government entities for Scotland, Wales, and Northern Ireland.",Entity,"UKGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to add devolved government entities for Scotland, Wales, and Northern Ireland."
