source_id,target_id,relationship
LiechtensteinerEntity,GovernmentOfThePrincipalityOfLiechtenstein,isRepresentedBy
GovernmentOfTheKingdomOfBelgium,"federal parliamentary constitutional monarchy, whose head of state is the king, though with limited prerogatives",core#definition
GovernmentOfTheSwissConfederation,Switzerland,governs
GermanEntity,GovernmentOfTheFederalRepublicOfGermany,isRepresentedBy
JurisdictionOfLuxembourg,Luxembourg,hasReach
BelgianEntity,Belgian entity,rdf-schema#label
GermanEntity,Germany,hasFullSovereigntyOver
JurisdictionOfBelgium,GovernmentOfTheKingdomOfBelgium,isJurisdictionOf
FrenchEntity,FrenchGuiana,hasSharedSovereigntyOver
GovernmentOfTheFederalRepublicOfGermany,Bundesrepublik Deutschland,rdf-schema#label
GermanEntity,German entity,rdf-schema#label
NetherlandsEntity,Netherlands entity,rdf-schema#label
JurisdictionOfBelgium,Jurisdiction,22-rdf-syntax-ns#type
NetherlandsEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
NetherlandsEntity,GovernmentOfTheNetherlands,isRepresentedBy
GovernmentOfTheSwissConfederation,FederalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheSwissConfederation,Government of the Swiss Confederation,rdf-schema#label
GovernmentOfThePrincipalityOfLiechtenstein,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfAustria,en.html,rdf-schema#seeAlso
JurisdictionOfSwitzerland,Jurisdiction,22-rdf-syntax-ns#type
FrenchEntity,Guadeloupe,hasSharedSovereigntyOver
FrenchEntity,France,hasFullSovereigntyOver
GovernmentOfTheFrenchRepublic,news,rdf-schema#seeAlso
JurisdictionOfGermany,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfTheKingdomOfBelgium,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheNetherlands,Rijksoverheid,rdf-schema#label
GovernmentOfThePrincipalityOfLiechtenstein,,rdf-schema#seeAlso
JurisdictionOfTheNetherlands,Judiciary_of_the_Netherlands,rdf-schema#seeAlso
JurisdictionOfMonaco,Monaco,hasReach
GovernmentOfTheNetherlands,,rdf-schema#seeAlso
JurisdictionOfFrance,"jurisdiction of the judiciary of France, which is part of the Ministry of Justice based on a civil legal system, headed by the Court of Cassation and Council of State",core#definition
GovernmentOfTheRepublicOfAustria,FederalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheGrandDuchyOfLuxembourg,"representative democracy that is a unitary, parliamentary constitutional monarchy, headed by the Grand Duke, which is the world's only remaining sovereign grand duchy",core#definition
NetherlandsEntity,Netherlands,hasFullSovereigntyOver
JurisdictionOfLuxembourg,GovernmentOfTheGrandDuchyOfLuxembourg,isJurisdictionOf
NetherlandsEntity,Bonaire,hasSharedSovereigntyOver
JurisdictionOfMonaco,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheNetherlands,GovernmentOfTheNetherlands,isJurisdictionOf
GovernmentOfTheFrenchRepublic,owl#NamedIndividual,22-rdf-syntax-ns#type
LiechtensteinerEntity,Liechtenstein,hasFullSovereigntyOver
JurisdictionOfFrance,France,hasReach
GovernmentOfThePrincipalityOfLiechtenstein,Government of the Principality of Liechtenstein,rdf-schema#label
JurisdictionOfLuxembourg,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfAustria,"jurisdiction of the judiciary of Austria (österreichische Justiz), consisting of general courts (ordentliche Gerichte) and courts of public law (Gerichte öffentlichen Rechts)",core#definition
JurisdictionOfLuxembourg,jurisdiction of Luxembourg,rdf-schema#label
BelgianEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
NetherlandsEntity,sovereign state and polity that is the Netherlands,core#definition
GermanEntity,FederatedSovereignty,22-rdf-syntax-ns#type
JurisdictionOfGermany,GovernmentOfTheFederalRepublicOfGermany,isJurisdictionOf
JurisdictionOfAustria,Austria,hasReach
FrenchEntity,Mayotte,hasSharedSovereigntyOver
LuxembourgerEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfLiechtenstein,Liechtenstein,hasReach
LuxembourgerEntity,Luxembourg,hasFullSovereigntyOver
LuxembourgerEntity,Luxembourger entity,rdf-schema#label
FrenchEntity,FrenchPolynesia,hasSharedSovereigntyOver
,,owl#imports
LuxembourgerEntity,GovernmentOfTheGrandDuchyOfLuxembourg,isRepresentedBy
NetherlandsEntity,SintMaarten,hasSharedSovereigntyOver
GovernmentOfTheNetherlands,Netherlands,governs
FrenchEntity,sovereign state and polity that is France,core#definition
GovernmentOfTheNetherlands,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheGrandDuchyOfLuxembourg,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfLiechtenstein,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfThePrincipalityOfMonaco,"constitutional monarchy with the Sovereign Prince of Monaco as head of state, and a Minister of State as the head of government, who presides over a five-member Council of Government",core#definition
GovernmentOfTheFederalRepublicOfGermany,Government of the Federal Republic of Germany,rdf-schema#label
GovernmentOfTheGrandDuchyOfLuxembourg,Government of the Grand Duchy of Luxembourg,rdf-schema#label
JurisdictionOfTheNetherlands,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfThePrincipalityOfLiechtenstein,JurisdictionOfLiechtenstein,hasJurisdiction
