id,type,name
N4a5b6b8611c24fb2a1ba7deb61b80ed3,Entity,N4a5b6b8611c24fb2a1ba7deb61b80ed3
N8673430ed2bf4e13b8f51f317783f1b6,Entity,N8673430ed2bf4e13b8f51f317783f1b6
global ultimate parent,Entity,global ultimate parent
DeJureControllingInterestParty,Entity,DeJureControllingInterestParty
controlled party in an affiliation situation,Entity,controlled party in an affiliation situation
controlled affiliate,Entity,controlled affiliate
CorporateControl.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.,Entity,CorporateControl.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.
"CorporateControl.rdf version of this ontology was revised to further clean up definitions related to control via ownership of shares, which only applies to corporations and some partnerships, and revise and extend the definition of affiliation.",Entity,"CorporateControl.rdf version of this ontology was revised to further clean up definitions related to control via ownership of shares, which only applies to corporations and some partnerships, and revise and extend the definition of affiliation."
owl#Restriction,Entity,owl#Restriction
hasSubsidiary,Entity,hasSubsidiary
N0b31ff71007845bbb0346a6d53958679,Entity,N0b31ff71007845bbb0346a6d53958679
CorporateControl.rdf version of this ontology was modified as a part of a simplification strategy for the organizational class hierarchy and to correct reasoning anomalies.,Entity,CorporateControl.rdf version of this ontology was modified as a part of a simplification strategy for the organizational class hierarchy and to correct reasoning anomalies.
hasDomesticUltimateParent,Entity,hasDomesticUltimateParent
"Copyright (c) 2013-2024 EDM Council, Inc.",Entity,"Copyright (c) 2013-2024 EDM Council, Inc."
"party that is related to a legal entity, directly, or indirectly through one or more intermediaries, and controls, or is controlled by, or is under common control with that entity, typically determined by the degree of ownership",Entity,"party that is related to a legal entity, directly, or indirectly through one or more intermediaries, and controls, or is controlled by, or is under common control with that entity, typically determined by the degree of ownership"
GlobalUltimateParent,Entity,GlobalUltimateParent
Shareholder,Entity,Shareholder
"A subsidiary is a separate, distinct legal entity from its parent company(ies) for the purposes of taxation, regulatory compliance, and with respect to liability.",Entity,"A subsidiary is a separate, distinct legal entity from its parent company(ies) for the purposes of taxation, regulatory compliance, and with respect to liability."
affiliation,Entity,affiliation
party that is recognized as the ultimate parent of a given organization within the country or jurisdiction of incorporation or organization,Entity,party that is recognized as the ultimate parent of a given organization within the country or jurisdiction of incorporation or organization
Ne239600f00d042da8ec6497118e7b436,Entity,Ne239600f00d042da8ec6497118e7b436
isPlayedBy,Entity,isPlayedBy
"CorporateControl.rdf version of this ontology was revised to allow any legal entity to participate in control relations rather than limiting control to a stock corporation, and simplifying others such that any party can be a significant shareholder, for example, rather than limiting this role to a legal entity.",Entity,"CorporateControl.rdf version of this ontology was revised to allow any legal entity to participate in control relations rather than limiting control to a stock corporation, and simplifying others such that any party can be a significant shareholder, for example, rather than limiting this role to a legal entity."
domestic ultimate parent,Entity,domestic ultimate parent
voting shareholder that owns 100 percent of the voting shares in some legal entity,Entity,voting shareholder that owns 100 percent of the voting shares in some legal entity
N192f656eede4484a90f55f13a32affa9,Entity,N192f656eede4484a90f55f13a32affa9
legal entity that is entirely or majority owned and controlled by another legal entity,Entity,legal entity that is entirely or majority owned and controlled by another legal entity
owl#SymmetricProperty,Entity,owl#SymmetricProperty
PartyRole,Entity,PartyRole
has subsidiary,Entity,has subsidiary
isWhollyOwnedBy,Entity,isWhollyOwnedBy
"CorporateControl.rdf version of this ontology was modified per the FIBO 2.0 RFC to add missing definitions and labels, eliminate references to BusinessFacingTypes, replace min 1 QCRs with someValuesFrom, address other hygiene issues, and limit the burden of certain restrictions, such as those on stock corporation, for typical applications.",Entity,"CorporateControl.rdf version of this ontology was modified per the FIBO 2.0 RFC to add missing definitions and labels, eliminate references to BusinessFacingTypes, replace min 1 QCRs with someValuesFrom, address other hygiene issues, and limit the burden of certain restrictions, such as those on stock corporation, for typical applications."
"In the case of companies that are subsidiaries of another company that itself has a parent, this identifies the organization at the top of the hierarchy, world-wide. Adapted from consensus definition of Ultimate Parent, now that this is split into national and global parent.",Entity,"In the case of companies that are subsidiaries of another company that itself has a parent, this identifies the organization at the top of the hierarchy, world-wide. Adapted from consensus definition of Ultimate Parent, now that this is split into national and global parent."
MIT,Entity,MIT
has domestic ultimate parent,Entity,has domestic ultimate parent
actsOn,Entity,actsOn
relates a legal entity to a party that has 100 percent ownership and control over it,Entity,relates a legal entity to a party that has 100 percent ownership and control over it
"relates an organization to another recognized as its ultimate parent, within its country or jurisdiction of incorporation, if it has one",Entity,"relates an organization to another recognized as its ultimate parent, within its country or jurisdiction of incorporation, if it has one"
"consensus definition of ultimate parent, with the split between domestic and global parent",Entity,"consensus definition of ultimate parent, with the split between domestic and global parent"
indicates a controlled affiliate that it owns at least 50 percent of,Entity,indicates a controlled affiliate that it owns at least 50 percent of
is parent company of,Entity,is parent company of
isParentCompanyOf,Entity,isParentCompanyOf
parent company,Entity,parent company
controlling party in an affiliation situation,Entity,controlling party in an affiliation situation
isControlledPartyOf,Entity,isControlledPartyOf
N5f5417acce5044f1a2c80a24b6f788b5,Entity,N5f5417acce5044f1a2c80a24b6f788b5
N09b440ca6e394b2aa301d20b9eb6dd24,Entity,N09b440ca6e394b2aa301d20b9eb6dd24
TotalOwner,Entity,TotalOwner
Ne309049f26e3481b88eb71666326610e,Entity,Ne309049f26e3481b88eb71666326610e
"This ontology defines concepts relating to corporation-specific control. These concepts are based on the general types of control (both de facto control and controlling interests), as defined in the ControlParties ontology, and are the specific examples of these concepts as they apply to companies incorporated by the issuance of shares.",Entity,"This ontology defines concepts relating to corporation-specific control. These concepts are based on the general types of control (both de facto control and controlling interests), as defined in the ControlParties ontology, and are the specific examples of these concepts as they apply to companies incorporated by the issuance of shares."
Subsidiary,Entity,Subsidiary
voting shareholder,Entity,voting shareholder
relates a legal entity to another organization that it owns at least 50 percent of,Entity,relates a legal entity to another organization that it owns at least 50 percent of
SignificantShareholder,Entity,SignificantShareholder
owl#ObjectProperty,Entity,owl#ObjectProperty
CorporateControl.rdf version of the ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).,Entity,CorporateControl.rdf version of the ontology was modified to replace content that is now available in the OMG Commons Ontology Library (Commons) v1.1 (FND-380).
hasMajorityControllingParty,Entity,hasMajorityControllingParty
EntityControllingParty,Entity,EntityControllingParty
is affiliate of,Entity,is affiliate of
hasControllingAffiliate,Entity,hasControllingAffiliate
"shareholder whose shares confer the right to vote in corporate elections, including the right to elect directors at annual or special meetings, and to express their views to corporate management and directors on significant issues that may affect the value of those shares",Entity,"shareholder whose shares confer the right to vote in corporate elections, including the right to elect directors at annual or special meetings, and to express their views to corporate management and directors on significant issues that may affect the value of those shares"
Ndf55c8b127ac4f429eb2ebd5630fdbbd,Entity,Ndf55c8b127ac4f429eb2ebd5630fdbbd
isSubsidiaryOf,Entity,isSubsidiaryOf
N374a573936d2402d86982486599187c1,Entity,N374a573936d2402d86982486599187c1
"Note that the concept of significance varies depending on the jurisdiction, and particularly with respect to reporting requirements. For example, in some cases, three (3) percent ownership of any class or series of shares is considered significant, and in others it means more than five or ten percent of the total combined voting power across all classes of securities.",Entity,"Note that the concept of significance varies depending on the jurisdiction, and particularly with respect to reporting requirements. For example, in some cases, three (3) percent ownership of any class or series of shares is considered significant, and in others it means more than five or ten percent of the total combined voting power across all classes of securities."
playsRole,Entity,playsRole
Release,Entity,Release
hasUndergoer,Entity,hasUndergoer
,Entity,
isAffiliateOf,Entity,isAffiliateOf
DomesticUltimateParent,Entity,DomesticUltimateParent
"Copyright (c) 2013-2024 Object Management Group, Inc.",Entity,"Copyright (c) 2013-2024 Object Management Group, Inc."
is wholly owned by,Entity,is wholly owned by
LegalEntity,Entity,LegalEntity
isControllingAffiliateOf,Entity,isControllingAffiliateOf
Affiliate,Entity,Affiliate
joint venture partner,Entity,joint venture partner
hasGlobalUltimateParent,Entity,hasGlobalUltimateParent
Affiliation,Entity,Affiliation
CorporateControl.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,Entity,CorporateControl.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.
isControllingPartyOf,Entity,isControllingPartyOf
"In the case of companies that are subsidiaries of another company that itself has a parent, this identifies the organization at the top of the hierarchy of organizations in the country of registration. Adapted from consensus definition of Ultimate Parent, now that this is split into national and global parent.",Entity,"In the case of companies that are subsidiaries of another company that itself has a parent, this identifies the organization at the top of the hierarchy of organizations in the country of registration. Adapted from consensus definition of Ultimate Parent, now that this is split into national and global parent."
is subsidiary of,Entity,is subsidiary of
"relates an organization to another recognized as its ultimate parent, if it has one",Entity,"relates an organization to another recognized as its ultimate parent, if it has one"
subsidiary,Entity,subsidiary
"By virtue of holding 100 percent of the share ownership, the total controlling interest company also holds 100 percent of the controlling equity, if there is a difference. Therefore, it is both a total owner and a total controlling party.",Entity,"By virtue of holding 100 percent of the share ownership, the total controlling interest company also holds 100 percent of the controlling equity, if there is a difference. Therefore, it is both a total owner and a total controlling party."
hasAffiliate,Entity,hasAffiliate
ControllingAffiliate,Entity,ControllingAffiliate
ControlledAffiliate,Entity,ControlledAffiliate
affiliate,Entity,affiliate
has global ultimate parent,Entity,has global ultimate parent
Nf63780d4aa35426b8eb6cfc4e4a6a71c,Entity,Nf63780d4aa35426b8eb6cfc4e4a6a71c
party that is recognized as the ultimate parent of a given organization world-wide,Entity,party that is recognized as the ultimate parent of a given organization world-wide
TotalControllingInterestParty,Entity,TotalControllingInterestParty
situation in which a controlled party is affiliated with a controlling party for some period of time,Entity,situation in which a controlled party is affiliated with a controlling party for some period of time
significant shareholder,Entity,significant shareholder
CorporateControl.rdf version of the ontology was modified to incorporate the latest insights into how control relations should integrate with the control situation.,Entity,CorporateControl.rdf version of the ontology was modified to incorporate the latest insights into how control relations should integrate with the control situation.
22-rdf-syntax-ns#nil,Entity,22-rdf-syntax-ns#nil
total controlling interest party,Entity,total controlling interest party
has affiliate,Entity,has affiliate
N76c1136814c34ae9805210e1a379bdd9,Entity,N76c1136814c34ae9805210e1a379bdd9
hasActor,Entity,hasActor
CorporateControl.rdf version of the ontology was modified to simplify control concepts and relations.,Entity,CorporateControl.rdf version of the ontology was modified to simplify control concepts and relations.
"has a party which directly, or indirectly through one or more intermediaries, controls, or is controlled by, or is under common control with the company",Entity,"has a party which directly, or indirectly through one or more intermediaries, controls, or is controlled by, or is under common control with the company"
owl#Class,Entity,owl#Class
controlling affiliate,Entity,controlling affiliate
ControlledParty,Entity,ControlledParty
"party that shares capital, technology, human resources, risks, and benefits of an entity under shared control",Entity,"party that shares capital, technology, human resources, risks, and benefits of an entity under shared control"
VotingShareholder,Entity,VotingShareholder
JointVenturePartner,Entity,JointVenturePartner
"controls directly, or indirectly through one or more intermediaries",Entity,"controls directly, or indirectly through one or more intermediaries"
has controlling affiliate,Entity,has controlling affiliate
"relates a party which directly, or indirectly through one or more intermediaries, controls, or is controlled by, or is under common control by another party to that party",Entity,"relates a party which directly, or indirectly through one or more intermediaries, controls, or is controlled by, or is under common control by another party to that party"
isAffectedBy,Entity,isAffectedBy
MajorityControllingParty,Entity,MajorityControllingParty
owl#Ontology,Entity,owl#Ontology
"is controlled directly, or indirectly through one or more intermediaries and owned at least 50 percent by",Entity,"is controlled directly, or indirectly through one or more intermediaries and owned at least 50 percent by"
CorporateControl.rdf version of the ontology was modified to address text formatting hygiene issues.,Entity,CorporateControl.rdf version of the ontology was modified to address text formatting hygiene issues.
"is directly, or indirectly through one or more intermediaries, controlled by",Entity,"is directly, or indirectly through one or more intermediaries, controlled by"
JointVenture,Entity,JointVenture
is controlling affiliate of,Entity,is controlling affiliate of
party that owns a significant voting stake in an organization that is less than 50 percent but greater than some threshold,Entity,party that owns a significant voting stake in an organization that is less than 50 percent but greater than some threshold
Control,Entity,Control
Corporate Control Ontology,Entity,Corporate Control Ontology
