source_id,target_id,relationship
KatherineAdamsAsGeneralCounsel,Katherine Adams in the role of Senior Vice President of Legal and Global Security and General Counsel of Apple Inc.,core#definition
KatherineAdams,UnitedStatesOfAmerica,hasCitizenship
TimCookHireDate,ExplicitDate,22-rdf-syntax-ns#type
TimCookHireDate,Tim Cook hire date,rdf-schema#label
KatherineAdamsAsEmployee,Katherine Adams as employee,rdf-schema#label
TimCookHireDate,owl#NamedIndividual,22-rdf-syntax-ns#type
EmploymentOfKatherineAdamsAtAppleInc,AppleIncAsEmployer,hasEmployingParty
TimCookFullLegalName,name that is on Tim Cook's birth certificate and that he uses for legal purposes,core#definition
AppleIncAsControlledParty,AppleInc-US-CA,isPlayedBy
TimCookPeriodOfEmployment,date period reflecting when Tim Cook was (is) employed by Apple Inc.,core#definition
AppleIncAsControlledParty,Apple Inc. as controlled party,rdf-schema#label
EmploymentOfTimCookAtAppleInc,Employment,22-rdf-syntax-ns#type
AppleIncAsControlledParty,ControlledParty,22-rdf-syntax-ns#type
AppleIncAsEmployer,owl#NamedIndividual,22-rdf-syntax-ns#type
EmploymentOfKatherineAdamsAtAppleInc,situation representing the relationship between Apple Inc. as an employer and Katherine Adams as an employee,core#definition
KatherineAdamsFullLegalName,Katherine Adams full legal name,rdf-schema#label
TimCook,Tim Cook,rdf-schema#label
KatherineAdams,owl#NamedIndividual,22-rdf-syntax-ns#type
,"Copyright (c) 2022-2024 Object Management Group, Inc.",copyright
EmploymentOfTimCookAtAppleInc,Employment of Tim Cook at Apple Inc.,rdf-schema#label
KatherineAdams,person that is an American attorney and corporate lawyer,core#definition
TimCook,TimCookDateOfBirth,hasDateOfBirth
TimCookPeriodOfEmployment,owl#NamedIndividual,22-rdf-syntax-ns#type
AppleIncAsControlledParty,Apple Inc. in its role as a corporation that is controlled to some degree by its corporate officers,core#definition
,,owl#imports
TimCookFullLegalName,Timothy Donald Cook,hasFullLegalName
KatherineAdamsAsGeneralCounsel,owl#NamedIndividual,22-rdf-syntax-ns#type
