id,type,name
StateOfOman,Entity,StateOfOman
jurisdiction of the Republic of Turkey,Entity,jurisdiction of the Republic of Turkey
GovernmentOfGeorgia,Entity,GovernmentOfGeorgia
GovernmentOfTheLebaneseRepublic,Entity,GovernmentOfTheLebaneseRepublic
sovereign state and polity that is Kuwait,Entity,sovereign state and polity that is Kuwait
StateOfIraq,Entity,StateOfIraq
JurisdictionOfTheLebaneseRepublic,Entity,JurisdictionOfTheLebaneseRepublic
JurisdictionOfTheRepublicOfArmenia,Entity,JurisdictionOfTheRepublicOfArmenia
StateOfTurkey,Entity,StateOfTurkey
دولة قطر,Entity,دولة قطر
WesternAsiaGovernmentEntitiesAndJurisdictions.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,Entity,WesternAsiaGovernmentEntitiesAndJurisdictions.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.
State of Syria,Entity,State of Syria
کۆماری عێراق,Entity,کۆماری عێراق
Government of the State of Kuwait,Entity,Government of the State of Kuwait
SaudiArabia,Entity,SaudiArabia
سلطنة عُمان,Entity,سلطنة عُمان
GovernmentOfTheRepublicOfYemen,Entity,GovernmentOfTheRepublicOfYemen
"jurisdiction of the judiciary of Oman, which is the system of courts that interprets and applies the law in Oman",Entity,"jurisdiction of the judiciary of Oman, which is the system of courts that interprets and applies the law in Oman"
إسرائيل,Entity,إسرائيل
StateOfLebanon,Entity,StateOfLebanon
StateOfUnitedArabEmirates,Entity,StateOfUnitedArabEmirates
sovereign state and polity that is Israel,Entity,sovereign state and polity that is Israel
"unitary parliamentary democratic republic in Western Asia, bordered by Turkey to the west, Georgia to the north, the Lachin corridor under a Russian peacekeeping force, and Azerbaijan to the east, and Iran and the Azerbaijani exclave of Nakhchivan to the south",Entity,"unitary parliamentary democratic republic in Western Asia, bordered by Turkey to the west, Georgia to the north, the Lachin corridor under a Russian peacekeeping force, and Azerbaijan to the east, and Iran and the Azerbaijani exclave of Nakhchivan to the south"
Yemen,Entity,Yemen
"jurisdiction of the judiciary of Lebanon, which is the system of courts that interprets and applies the law in Lebanon",Entity,"jurisdiction of the judiciary of Lebanon, which is the system of courts that interprets and applies the law in Lebanon"
owl#NamedIndividual,Entity,owl#NamedIndividual
Government of the Syrian Arab Republic,Entity,Government of the Syrian Arab Republic
Government of the Hashemite Kingdom of Jordan,Entity,Government of the Hashemite Kingdom of Jordan
Government of the Republic of Iraq,Entity,Government of the Republic of Iraq
"jurisdiction of the judiciary of Cyprus, which is the system of courts that interprets and applies the law in Cyprus",Entity,"jurisdiction of the judiciary of Cyprus, which is the system of courts that interprets and applies the law in Cyprus"
Government of the Republic of Azerbaijan,Entity,Government of the Republic of Azerbaijan
Government of the State of Israel,Entity,Government of the State of Israel
