id,type,name
isPartOf,Entity,isPartOf
"investment fund whose fund units are traded on an exchange, much like stocks",Entity,"investment fund whose fund units are traded on an exchange, much like stocks"
contract that embodies and defines the fund legal form in cases where there is no independent organization,Entity,contract that embodies and defines the fund legal form in cases where there is no independent organization
"Copyright (c) 2018-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2018-2023 Object Management Group, Inc."
investment fund that pursues a total return and is usually open to qualified investors only,Entity,investment fund that pursues a total return and is usually open to qualified investors only
OrganizationCoveringAgreement,Entity,OrganizationCoveringAgreement
A pension fund is a common asset pool meant to generate stable growth over a long-term investment horizon.,Entity,A pension fund is a common asset pool meant to generate stable growth over a long-term investment horizon.
"Funds.rdf version of this ontology was modified to eliminate a deprecated element for SpecialPurposeVehicle, which was moved to Pools last quarter.",Entity,"Funds.rdf version of this ontology was modified to eliminate a deprecated element for SpecialPurposeVehicle, which was moved to Pools last quarter."
N2613cd32b19242c7b98b49472019bf28,Entity,N2613cd32b19242c7b98b49472019bf28
"Funds.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC), eliminating redundancies in FIBO as appropriate.",Entity,"Funds.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC), eliminating redundancies in FIBO as appropriate."
Nc24a5f9e531d471d84ba3cbf80aabb14,Entity,Nc24a5f9e531d471d84ba3cbf80aabb14
investment fund that has a fixed number of shares offered by an investment company through an initial public offering,Entity,investment fund that has a fixed number of shares offered by an investment company through an initial public offering
owl#Restriction,Entity,owl#Restriction
structure of a fund with respect to its legal formation in some jurisdiction,Entity,structure of a fund with respect to its legal formation in some jurisdiction
ManagedInvestment,Entity,ManagedInvestment
ExchangeTradedFund,Entity,ExchangeTradedFund
sovereign investment fund,Entity,sovereign investment fund
REIT,Entity,REIT
CollectiveInvestmentVehicle,Entity,CollectiveInvestmentVehicle
indicates the legal form that the fund takes,Entity,indicates the legal form that the fund takes
pension fund,Entity,pension fund
InvestmentObjective,Entity,InvestmentObjective
members,Entity,members
Funds.rdf version of this ontology was modified to move the definition of SpecialPurposeVehicle to the Pools ontology to make it available for use more generally.,Entity,Funds.rdf version of this ontology was modified to move the definition of SpecialPurposeVehicle to the Pools ontology to make it available for use more generally.
hasObjective,Entity,hasObjective
relates a pooled fund to a parent fund,Entity,relates a pooled fund to a parent fund
FinancialAsset,Entity,FinancialAsset
isOpenEnded,Entity,isOpenEnded
closed-end investment,Entity,closed-end investment
legal fund structure,Entity,legal fund structure
SovereignWealthFund,Entity,SovereignWealthFund
has sub-fund,Entity,has sub-fund
Share,Entity,Share
is open ended,Entity,is open ended
exchange-traded fund,Entity,exchange-traded fund
owl#DatatypeProperty,Entity,owl#DatatypeProperty
FundOfFunds,Entity,FundOfFunds
real estate investment trust,Entity,real estate investment trust
MIT,Entity,MIT
units to the public and invests in real estate directly,Entity,units to the public and invests in real estate directly
LegalFundStructure,Entity,LegalFundStructure
mutual fund,Entity,mutual fund
"Private equity funds are typically structured as limited partnerships or limited liability companies, wherein investors are limited partners, and the fund is managed by one or more general partners. It is composed of investors and funds that invest directly in private companies, or that engage in buyouts of public companies, resulting in the delisting of the public equity.",Entity,"Private equity funds are typically structured as limited partnerships or limited liability companies, wherein investors are limited partners, and the fund is managed by one or more general partners. It is composed of investors and funds that invest directly in private companies, or that engage in buyouts of public companies, resulting in the delisting of the public equity."
N938fa996af7440749dcc7388071f7b18,Entity,N938fa996af7440749dcc7388071f7b18
open-end investment,Entity,open-end investment
"An ETF holds assets such as stocks, commodities, or bonds, and trades close to its net asset value over the course of the trading day. Most ETFs track an index, such as a stock, bond, or commodity index.",Entity,"An ETF holds assets such as stocks, commodities, or bonds, and trades close to its net asset value over the course of the trading day. Most ETFs track an index, such as a stock, bond, or commodity index."
Thematix Partners LLC,Entity,Thematix Partners LLC
ETF,Entity,ETF
"Collective investment vehicles are typically organized and operated by management companies, banks, or trust companies. Shares or units are issued in the form of unit trusts, mutual funds, or other similar contracts. Common kinds of funds include pension funds, insurance funds, foundations, and endowments. Such pools are often invested and professionally managed, including investment pools, umbrella pools, share class pools, etc.",Entity,"Collective investment vehicles are typically organized and operated by management companies, banks, or trust companies. Shares or units are issued in the form of unit trusts, mutual funds, or other similar contracts. Common kinds of funds include pension funds, insurance funds, foundations, and endowments. Such pools are often invested and professionally managed, including investment pools, umbrella pools, share class pools, etc."
hasLegalStructure,Entity,hasLegalStructure
true,Entity,true
collective investment vehicle,Entity,collective investment vehicle
This ontology defines fundamental concepts about funds and collective investment vehicles (CIVs).,Entity,This ontology defines fundamental concepts about funds and collective investment vehicles (CIVs).
fund of funds,Entity,fund of funds
Funds Ontology,Entity,Funds Ontology
has legal structure,Entity,has legal structure
owl#ObjectProperty,Entity,owl#ObjectProperty
N68dc4940782c41ca96e9494022f87d58,Entity,N68dc4940782c41ca96e9494022f87d58
isConstituentOf,Entity,isConstituentOf
Currency,Entity,Currency
hasSubFund,Entity,hasSubFund
"investment fund that invests directly in other investment funds rather than investing in stocks, bonds, and other securities",Entity,"investment fund that invests directly in other investment funds rather than investing in stocks, bonds, and other securities"
investment fund,Entity,investment fund
HedgeFund,Entity,HedgeFund
is sub-fund of,Entity,is sub-fund of
LegalConstruct,Entity,LegalConstruct
"Copyright (c) 2018-2023 EDM Council, Inc.",Entity,"Copyright (c) 2018-2023 EDM Council, Inc."
"Sovereign wealth funds include the International Monetary Fund, whose corresponding legal entity is a polity.",Entity,"Sovereign wealth funds include the International Monetary Fund, whose corresponding legal entity is a polity."
Funds.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,Entity,Funds.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.
umbrella fund,Entity,umbrella fund
hasConstituent,Entity,hasConstituent
"Real estate investment trusts own, and in most cases operate, income-producing real estate. REITs own many types of commercial real estate, ranging from office and apartment buildings to warehouses, hospitals, shopping centers, hotels and commercial forests. Some REITs engage in financing real estate.",Entity,"Real estate investment trusts own, and in most cases operate, income-producing real estate. REITs own many types of commercial real estate, ranging from office and apartment buildings to warehouses, hospitals, shopping centers, hotels and commercial forests. Some REITs engage in financing real estate."
security representing a unit in a fund,Entity,security representing a unit in a fund
"open-end professionally managed investment fund established for the purpose of investing in securities such as stocks, bonds, money market instruments and similar assets",Entity,"open-end professionally managed investment fund established for the purpose of investing in securities such as stocks, bonds, money market instruments and similar assets"
FundUnit,Entity,FundUnit
N4b1c1302ea4c42bd9a579458a57b942a,Entity,N4b1c1302ea4c42bd9a579458a57b942a
hedge fund,Entity,hedge fund
isSubFundOf,Entity,isSubFundOf
Nfc9f2812822645b48a615012308f3efa,Entity,Nfc9f2812822645b48a615012308f3efa
fund,Entity,fund
Nbeb704a6fa8f4f96a73a41b7558a1adb,Entity,Nbeb704a6fa8f4f96a73a41b7558a1adb
Release,Entity,Release
,Entity,
N3f4507d14e214d58b00e3932844df800,Entity,N3f4507d14e214d58b00e3932844df800
LegalEntity,Entity,LegalEntity
state-owned investment fund that consists of pools of money derived from a country's reserves,Entity,state-owned investment fund that consists of pools of money derived from a country's reserves
N7db699c989e44ac5956ed6a6a643b70b,Entity,N7db699c989e44ac5956ed6a6a643b70b
hasDateEstablished,Entity,hasDateEstablished
Nb166d20a6cb449428eccf2e516ed4036,Entity,Nb166d20a6cb449428eccf2e516ed4036
N87bfdda13f1d4796afa42cec0c2db320,Entity,N87bfdda13f1d4796afa42cec0c2db320
RealEstateInvestmentTrust,Entity,RealEstateInvestmentTrust
ExplicitDate,Entity,ExplicitDate
MutualFund,Entity,MutualFund
