source_id,target_id,relationship
FundsModule,"Adaptive, Inc.",contributor
FundsModule,Citigroup,contributor
FundsModule, Mphasis,contributor
FundsModule,Federated Knowledge LLC,contributor
,,owl#imports
FundsModule,John F. Tierney,contributor
,MIT,license
FundsModule,Credit Suisse,contributor
FundsModule,,hasPart
,2023-02-03T18:00:00,modified
FundsModule,owl#NamedIndividual,22-rdf-syntax-ns#type
,"This module contains ontologies of funds concepts covering fund structure, definition and involved parties, along with concepts for tradable fund units.",abstract
,"Copyright (c) 2020-2023 Object Management Group, Inc.",copyright
FundsModule,Tahoe Blue Ltd,contributor
FundsModule,funds module,rdf-schema#label
,2018-03-31T18:00:00,issued
,,owl#versionIRI
FundsModule,Module,22-rdf-syntax-ns#type
FundsModule,BIAN,contributor
FundsModule,EDMC Financial Industry Business Ontology (FIBO) Securities (SEC) Domain Funds Module,title
,"Copyright (c) 2020-2023 EDM Council, Inc.",copyright
,owl#Ontology,22-rdf-syntax-ns#type
FundsModule,Statistics Canada,contributor
FundsModule,agnos.ai U.K. Ltd,contributor
FundsModule,Mizuho,contributor
FundsModule,Exprentis,contributor
FundsModule,Thematix Partners LLC,contributor
FundsModule,Deutsche Bank,contributor
,Metadata SEC Funds Module,rdf-schema#label
FundsModule,Office of Financial Research (US Dept of the Treasury),contributor
FundsModule,MIT,license
FundsModule,State Street Bank and Trust,contributor
FundsModule,,rdf-schema#seeAlso
FundsModule,Goldman Sachs,contributor
FundsModule,Quarule,contributor
FundsModule,John F. Gemski,contributor
FundsModule,"This module contains ontologies of funds concepts covering fund structure, definition and involved parties, along with concepts for tradable fund units.",abstract
FundsModule,Bloomberg LP,contributor
FundsModule,"Copyright (c) 2020-2023 Object Management Group, Inc.",copyright
FundsModule,"Copyright (c) 2020-2023 EDM Council, Inc.",copyright
FundsModule,FIBO SEC Funds Module,title
FundsModule,"Wells Fargo Bank, N.A.",contributor
FundsModule, No Magic,contributor
FundsModule,Nordea Bank AB,contributor
